"","Re1.(Intercept)","Re1.sd","sample","shape","BetaSigma","status","segs"
"1",-3.228,6.746,"10997",1,500,"-1",49
"2",-1.285,1.506,"10997",1,500,"1",49
"3",-5.445,2.822,"10997",1,500,"-1",48
"4",2.691,2.456,"10997",1,500,"1",48
"5",-2.426,4.544,"10997",1,500,"-1",47
"6",7.306,0.81,"10997",1,500,"1",47
"7",-4.336,3.502,"10997",1,500,"-1",46
"8",3.709,2.918,"10997",1,500,"1",46
"9",-3.501,3.862,"10997",1,500,"-1",45
"10",5.705,2.331,"10997",1,500,"1",45
"11",1.006,3.042,"10997",1,500,"-1",44
"12",8.941,1.699,"10997",1,500,"1",44
"13",0.173,0.97,"10997",1,500,"-1",43
"14",0.902,4.379,"10997",1,500,"1",43
"15",-2.286,2.01,"10997",1,500,"-1",42
"16",2.019,1.631,"10997",1,500,"1",42
"17",-1.728,1.832,"10997",1,500,"-1",41
"18",4.934,2.219,"10997",1,500,"1",41
"19",-2.898,2.328,"10997",1,500,"-1",40
"20",4.728,2.219,"10997",1,500,"1",40
"21",-4.706,1.76,"10997",1,500,"-1",39
"22",2.053,2.535,"10997",1,500,"1",39
"23",1.918,0.993,"10997",1,500,"-1",38
"24",5.522,0.89,"10997",1,500,"1",38
"25",-5.123,2.146,"10997",1,500,"-1",37
"26",1.915,3.122,"10997",1,500,"1",37
"27",-6.939,2.355,"10997",1,500,"-1",36
"28",1.911,2.064,"10997",1,500,"1",36
"29",-2.342,5.192,"10997",1,500,"-1",35
"30",0.063,0.836,"10997",1,500,"1",35
"31",-3.308,2.287,"10997",1,500,"-1",34
"32",1.943,1.839,"10997",1,500,"1",34
"33",-3.676,1.563,"10997",1,500,"-1",33
"34",1.202,1.068,"10997",1,500,"1",33
"35",-1.479,2.06,"10997",1,500,"-1",32
"36",4.799,1.89,"10997",1,500,"1",32
"37",-1.03,2.037,"10997",1,500,"-1",31
"38",5.133,1.278,"10997",1,500,"1",31
"39",-1.086,2.369,"10997",1,500,"-1",30
"40",4.496,1.469,"10997",1,500,"1",30
"41",-3.62,2.219,"10997",1,500,"-1",29
"42",4.131,2.685,"10997",1,500,"1",29
"43",-1.824,1.461,"10997",1,500,"-1",28
"44",2.738,1.426,"10997",1,500,"1",28
"45",-1.214,1.748,"10997",1,500,"-1",27
"46",2.217,0.945,"10997",1,500,"1",27
"47",-1.206,4.777,"10997",1,500,"-1",26
"48",10.035,1.233,"10997",1,500,"1",26
"49",-11.505,3.663,"10997",1,500,"-1",25
"50",2.936,5.468,"10997",1,500,"1",25
"51",-0.296,3.353,"10997",1,500,"-1",24
"52",6.811,1.558,"10997",1,500,"1",24
"53",0.471,0.667,"10997",1,500,"-1",23
"54",0.707,0,"10997",1,500,"1",23
"55",-0.718,2.158,"10997",1,500,"-1",22
"56",5.742,2.022,"10997",1,500,"1",22
"57",-2.263,2.159,"10997",1,500,"-1",21
"58",4.37,1.847,"10997",1,500,"1",21
"59",-1.881,2.091,"10997",1,500,"-1",20
"60",3.226,1.563,"10997",1,500,"1",20
"61",-1.825,1.856,"10997",1,500,"-1",19
"62",2.472,1.471,"10997",1,500,"1",19
"63",-1.363,3.47,"10997",1,500,"-1",18
"64",1.017,0.757,"10997",1,500,"1",18
"65",-0.573,1.088,"10997",1,500,"-1",17
"66",3.796,0.612,"10997",1,500,"1",17
"67",-2.565,1.722,"10997",1,500,"-1",16
"68",2.279,1.324,"10997",1,500,"1",16
"69",-1.794,1.597,"10997",1,500,"-1",15
"70",2.931,2.329,"10997",1,500,"1",15
"71",-1.301,6.555,"10997",1,500,"-1",14
"72",0.105,1.084,"10997",1,500,"1",14
"73",-3.202,1.361,"10997",1,500,"-1",13
"74",-0.829,0.528,"10997",1,500,"1",13
"75",-5.778,1.924,"10997",1,500,"-1",12
"76",1.391,3.151,"10997",1,500,"1",12
"77",-0.35,1.429,"10997",1,500,"-1",11
"78",0.594,5.678,"10997",1,500,"1",11
"79",-3.571,3.292,"10997",1,500,"-1",10
"80",2.936,3.572,"10997",1,500,"1",10
"81",-1.422,1.982,"10997",1,500,"-1",9
"82",4.123,1.235,"10997",1,500,"1",9
"83",-1.492,2.04,"10997",1,500,"-1",8
"84",2.955,4.905,"10997",1,500,"1",8
"85",0.578,1.011,"10997",1,500,"-1",7
"86",3.193,1.049,"10997",1,500,"1",7
"87",-4.395,6.358,"10997",1,500,"-1",6
"88",-0.534,2.215,"10997",1,500,"1",6
"89",-0.812,0.551,"10997",1,500,"-1",5
"90",-0.354,2.596,"10997",1,500,"1",5
"91",-5.97,1.793,"10997",1,500,"-1",4
"92",2.313,2.756,"10997",1,500,"1",4
"93",-7.167,1.929,"10997",1,500,"-1",3
"94",0.286,3.237,"10997",1,500,"1",3
"95",-3.061,3.192,"10997",1,500,"-1",2
"96",8.128,1.746,"10997",1,500,"1",2
"97",-0.128,3.24,"10997",1,500,"-1",1
"98",0.999,0.726,"10997",1,500,"1",1
