"","Re1.(Intercept)","Re1.sd","sample","shape","BetaSigma","status","segs"
"1",-2.281,1.17,"11033",1,500,"-1",36
"2",3.107,1.624,"11033",1,500,"1",36
"3",-0.255,0.885,"11033",1,500,"-1",35
"4",2.713,0.154,"11033",1,500,"1",35
"5",-2.606,2.343,"11033",1,500,"-1",34
"6",1.61,1.447,"11033",1,500,"1",34
"7",-0.242,2.413,"11033",1,500,"-1",33
"8",4.891,1.462,"11033",1,500,"1",33
"9",-2.116,1.981,"11033",1,500,"-1",32
"10",3.779,1.075,"11033",1,500,"1",32
"11",-0.075,5.422,"11033",1,500,"-1",31
"12",5.239,1.227,"11033",1,500,"1",31
"13",-5.709,1.635,"11033",1,500,"-1",30
"14",0.544,1.709,"11033",1,500,"1",30
"15",-3.303,2.323,"11033",1,500,"-1",29
"16",3.551,1.873,"11033",1,500,"1",29
"17",-0.71,1.128,"11033",1,500,"-1",28
"18",1.552,3.97,"11033",1,500,"1",28
"19",-0.569,5.562,"11033",1,500,"-1",27
"20",0.532,1.228,"11033",1,500,"1",27
"21",-0.874,0.457,"11033",1,500,"-1",26
"22",0.557,0.383,"11033",1,500,"1",26
"23",-1.53,1.119,"11033",1,500,"-1",25
"24",1.83,0.926,"11033",1,500,"1",25
"25",0.657,1.488,"11033",1,500,"-1",24
"26",2.324,5.543,"11033",1,500,"1",24
"27",0.358,0.803,"11033",1,500,"-1",23
"28",2.764,0.785,"11033",1,500,"1",23
"29",-1.815,0.324,"11033",1,500,"-1",22
"30",-0.334,0.681,"11033",1,500,"1",22
"31",-2.049,1.363,"11033",1,500,"-1",21
"32",4.021,2.283,"11033",1,500,"1",21
"33",-1.87,0.69,"11033",1,500,"-1",20
"34",-0.108,0.698,"11033",1,500,"1",20
"35",0.356,0.859,"11033",1,500,"-1",19
"36",0.65,3.47,"11033",1,500,"1",19
"37",-2.826,0.606,"11033",1,500,"-1",18
"38",-0.859,0.542,"11033",1,500,"1",18
"39",1,0.823,"11033",1,500,"-1",17
"40",3.736,1.099,"11033",1,500,"1",17
"41",-0.492,0.814,"11033",1,500,"-1",16
"42",2.006,1.378,"11033",1,500,"1",16
"43",0.394,1.339,"11033",1,500,"-1",15
"44",1.167,5.178,"11033",1,500,"1",15
"45",-5.903,1.74,"11033",1,500,"-1",14
"46",-0.251,1.981,"11033",1,500,"1",14
"47",0.158,7.303,"11033",1,500,"-1",13
"48",0.163,1.927,"11033",1,500,"1",13
"49",0.631,1.057,"11033",1,500,"-1",12
"50",2.535,4.489,"11033",1,500,"1",12
"51",-1.153,2.047,"11033",1,500,"-1",11
"52",4.009,0.967,"11033",1,500,"1",11
"53",-3.341,1.57,"11033",1,500,"-1",10
"54",2.323,1.697,"11033",1,500,"1",10
"55",-1.193,0.858,"11033",1,500,"-1",9
"56",4.779,2.218,"11033",1,500,"1",9
"57",-2.272,3.095,"11033",1,500,"-1",8
"58",4.234,2.263,"11033",1,500,"1",8
"59",-0.585,2.955,"11033",1,500,"-1",7
"60",6.122,1.861,"11033",1,500,"1",7
"61",-2.408,2.21,"11033",1,500,"-1",6
"62",4.58,2.046,"11033",1,500,"1",6
"63",-2.709,2.081,"11033",1,500,"-1",5
"64",2.854,1.612,"11033",1,500,"1",5
"65",-3.593,2.233,"11033",1,500,"-1",4
"66",3.252,2.318,"11033",1,500,"1",4
"67",1.464,2.284,"11033",1,500,"-1",3
"68",2.175,8.097,"11033",1,500,"1",3
"69",-2.182,0.728,"11033",1,500,"-1",2
"70",2.746,2.007,"11033",1,500,"1",2
"71",-3.215,2.39,"11033",1,500,"-1",1
"72",3.28,2.172,"11033",1,500,"1",1
