"","Re1.(Intercept)","Re1.sd","sample","shape","BetaSigma","status"
"1",-0.332,1.14,"11105",1,20,"-1"
"2",0.632,3.321,"11105",1,20,"1"
"3",-1.038,0.966,"11105",2,20,"-1"
"4",1.082,0.936,"11105",2,20,"1"
