"","Re1.(Intercept)","Re1.sd","sample","shape","BetaSigma","status","segs"
"1",-2.708,1.748,"11323",1,500,"-1",19
"2",2.763,1.859,"11323",1,500,"1",19
"3",-1.858,1.327,"11323",1,500,"-1",18
"4",3.732,1.46,"11323",1,500,"1",18
"5",0.04,2.048,"11323",1,500,"-1",17
"6",4.937,0.915,"11323",1,500,"1",17
"7",-3.409,2.244,"11323",1,500,"-1",16
"8",2.31,2.368,"11323",1,500,"1",16
"9",-5.873,2.097,"11323",1,500,"-1",15
"10",1.063,2.117,"11323",1,500,"1",15
"11",-0.937,0.746,"11323",1,500,"-1",14
"12",3.05,1.679,"11323",1,500,"1",14
"13",-5.473,2.21,"11323",1,500,"-1",13
"14",1.219,3.517,"11323",1,500,"1",13
"15",-0.103,2.446,"11323",1,500,"-1",12
"16",6.229,1.967,"11323",1,500,"1",12
"17",-4.141,2.89,"11323",1,500,"-1",11
"18",4.694,3.882,"11323",1,500,"1",11
"19",-2.603,1.485,"11323",1,500,"-1",10
"20",1.675,1.273,"11323",1,500,"1",10
"21",-1.111,0.505,"11323",1,500,"-1",9
"22",0.091,0.466,"11323",1,500,"1",9
"23",-5.606,1.218,"11323",1,500,"-1",8
"24",0.468,3.298,"11323",1,500,"1",8
"25",-4.604,4.33,"11323",1,500,"-1",7
"26",-0.434,1.013,"11323",1,500,"1",7
"27",-2.634,1.236,"11323",1,500,"-1",6
"28",1.496,1.259,"11323",1,500,"1",6
"29",-2.687,1.268,"11323",1,500,"-1",5
"30",1.706,1.427,"11323",1,500,"1",5
"31",-4.382,0.745,"11323",1,500,"-1",4
"32",0.894,1.856,"11323",1,500,"1",4
"33",-2.283,1.952,"11323",1,500,"-1",3
"34",4.569,2.376,"11323",1,500,"1",3
"35",1.553,0.899,"11323",1,500,"-1",2
"36",5.893,1.832,"11323",1,500,"1",2
"37",-2.476,1.608,"11323",1,500,"-1",1
"38",2.803,1.911,"11323",1,500,"1",1
