"","Re1.(Intercept)","Re1.sd","sample","shape","BetaSigma","status"
"1",-0.956,1.287,"10485",1,20,"-1"
"2",1.768,1.41,"10485",1,20,"1"
"3",-0.618,2.406,"10485",2,20,"-1"
"4",0.337,0.827,"10485",2,20,"1"
