"","Re1.(Intercept)","Re1.sd","sample","shape","BetaSigma","status","segs"
"1",-8.596,3.071,"10857",1,500,"-1",32
"2",-0.945,2.554,"10857",1,500,"1",32
"3",-1.094,2.463,"10857",1,500,"-1",31
"4",4.646,2.13,"10857",1,500,"1",31
"5",-3.715,1.012,"10857",1,500,"-1",30
"6",-0.51,0.777,"10857",1,500,"1",30
"7",-0.878,1.918,"10857",1,500,"-1",29
"8",5.133,1.703,"10857",1,500,"1",29
"9",-1.711,4.64,"10857",1,500,"-1",28
"10",-0.404,0.921,"10857",1,500,"1",28
"11",-12.802,3.706,"10857",1,500,"-1",27
"12",-0.518,4.991,"10857",1,500,"1",27
"13",-1.589,1.45,"10857",1,500,"-1",26
"14",2.078,1.156,"10857",1,500,"1",26
"15",-0.854,2.173,"10857",1,500,"-1",25
"16",4.569,1.781,"10857",1,500,"1",25
"17",0.359,0.355,"10857",1,500,"-1",24
"18",2.929,1.101,"10857",1,500,"1",24
"19",-1.662,3.308,"10857",1,500,"-1",23
"20",5.578,2.518,"10857",1,500,"1",23
"21",-8.853,3.085,"10857",1,500,"-1",22
"22",-0.366,3.475,"10857",1,500,"1",22
"23",-4.05,2.712,"10857",1,500,"-1",21
"24",3.577,1.967,"10857",1,500,"1",21
"25",-2.318,0.674,"10857",1,500,"-1",20
"26",0.582,0.76,"10857",1,500,"1",20
"27",-9.181,2.505,"10857",1,500,"-1",19
"28",0.517,2.386,"10857",1,500,"1",19
"29",-7.022,2.618,"10857",1,500,"-1",18
"30",-0.093,2.302,"10857",1,500,"1",18
"31",-0.292,1.591,"10857",1,500,"-1",17
"32",3.371,1.674,"10857",1,500,"1",17
"33",-3,1.85,"10857",1,500,"-1",16
"34",4.87,2.497,"10857",1,500,"1",16
"35",-2.086,1.978,"10857",1,500,"-1",15
"36",8.089,1.038,"10857",1,500,"1",15
"37",-6.682,1.722,"10857",1,500,"-1",14
"38",0.676,3.126,"10857",1,500,"1",14
"39",-1.939,8.656,"10857",1,500,"-1",13
"40",-0.123,1.194,"10857",1,500,"1",13
"41",-5.494,1.41,"10857",1,500,"-1",12
"42",0.737,2.058,"10857",1,500,"1",12
"43",-4.785,1.975,"10857",1,500,"-1",11
"44",0.679,2.284,"10857",1,500,"1",11
"45",-3.554,2.147,"10857",1,500,"-1",10
"46",3.647,1.631,"10857",1,500,"1",10
"47",-9.195,9.746,"10857",1,500,"-1",9
"48",-1.18,1.835,"10857",1,500,"1",9
"49",-0.58,2.939,"10857",1,500,"-1",8
"50",5.771,1.314,"10857",1,500,"1",8
"51",-2.769,1.025,"10857",1,500,"-1",7
"52",1.04,1.17,"10857",1,500,"1",7
"53",-1.892,1.033,"10857",1,500,"-1",6
"54",3.797,2.484,"10857",1,500,"1",6
"55",-1.308,1.809,"10857",1,500,"-1",5
"56",4.013,1.851,"10857",1,500,"1",5
"57",-4.017,2.228,"10857",1,500,"-1",4
"58",4.018,2.136,"10857",1,500,"1",4
"59",-1.668,1.752,"10857",1,500,"-1",3
"60",2.508,0.932,"10857",1,500,"1",3
"61",-3.04,1.645,"10857",1,500,"-1",2
"62",0.94,1.504,"10857",1,500,"1",2
"63",-1.512,0.385,"10857",1,500,"-1",1
"64",-0.165,0.437,"10857",1,500,"1",1
