"","Re1.(Intercept)","Re1.sd","sample","shape","BetaSigma","status","segs"
"1",-2.445,9.479,"11788",1,500,"-1",67
"2",-2.194,1.176,"11788",1,500,"1",67
"3",-1.02,1.55,"11788",1,500,"-1",66
"4",-0.986,6.01,"11788",1,500,"1",66
"5",-0.801,1.859,"11788",1,500,"-1",65
"6",3.418,1.462,"11788",1,500,"1",65
"7",-2.891,0.994,"11788",1,500,"-1",64
"8",-0.729,0.513,"11788",1,500,"1",64
"9",-5.681,2.318,"11788",1,500,"-1",63
"10",2.026,2.229,"11788",1,500,"1",63
"11",-2.557,1.83,"11788",1,500,"-1",62
"12",2.203,1.175,"11788",1,500,"1",62
"13",-3.305,2.759,"11788",1,500,"-1",61
"14",3.831,2.605,"11788",1,500,"1",61
"15",-5.942,2.403,"11788",1,500,"-1",60
"16",0.834,2.809,"11788",1,500,"1",60
"17",-3.622,1.096,"11788",1,500,"-1",59
"18",1.068,1.402,"11788",1,500,"1",59
"19",-7.317,2.022,"11788",1,500,"-1",58
"20",2.077,3.112,"11788",1,500,"1",58
"21",-1.833,2.716,"11788",1,500,"-1",57
"22",4.725,1.466,"11788",1,500,"1",57
"23",-1.486,1.706,"11788",1,500,"-1",56
"24",2.409,1.02,"11788",1,500,"1",56
"25",-3.783,2.985,"11788",1,500,"-1",55
"26",4.271,2.47,"11788",1,500,"1",55
"27",-4.473,2.583,"11788",1,500,"-1",54
"28",2.52,3.563,"11788",1,500,"1",54
"29",-1.631,0.942,"11788",1,500,"-1",53
"30",0.988,1.006,"11788",1,500,"1",53
"31",-5.957,1.969,"11788",1,500,"-1",52
"32",0.859,2.013,"11788",1,500,"1",52
"33",-1.149,2.733,"11788",1,500,"-1",51
"34",8.01,1.439,"11788",1,500,"1",51
"35",-1.405,2.549,"11788",1,500,"-1",50
"36",4.129,1.717,"11788",1,500,"1",50
"37",-3.373,2.88,"11788",1,500,"-1",49
"38",3.642,2.597,"11788",1,500,"1",49
"39",-1.301,0.715,"11788",1,500,"-1",48
"40",-0.042,2.53,"11788",1,500,"1",48
"41",0.182,2.715,"11788",1,500,"-1",47
"42",7.382,1.978,"11788",1,500,"1",47
"43",-0.68,1.091,"11788",1,500,"-1",46
"44",2.309,0.914,"11788",1,500,"1",46
"45",-4.915,3.198,"11788",1,500,"-1",45
"46",4.433,3.378,"11788",1,500,"1",45
"47",-5.731,1.067,"11788",1,500,"-1",44
"48",-1.233,1.387,"11788",1,500,"1",44
"49",-1.663,2.843,"11788",1,500,"-1",43
"50",8.918,2.9,"11788",1,500,"1",43
"51",0.233,3.796,"11788",1,500,"-1",42
"52",1.996,0.88,"11788",1,500,"1",42
"53",-7.536,2.284,"11788",1,500,"-1",41
"54",-0.168,2.851,"11788",1,500,"1",41
"55",-1.142,1.55,"11788",1,500,"-1",40
"56",3.161,0.85,"11788",1,500,"1",40
"57",-2.225,5.287,"11788",1,500,"-1",39
"58",-0.277,1.375,"11788",1,500,"1",39
"59",-0.714,0.882,"11788",1,500,"-1",38
"60",1.345,0.737,"11788",1,500,"1",38
"61",-1.334,2.27,"11788",1,500,"-1",37
"62",4.175,1.231,"11788",1,500,"1",37
"63",-0.401,0.406,"11788",1,500,"-1",36
"64",0.986,0.428,"11788",1,500,"1",36
"65",-0.626,4.038,"11788",1,500,"-1",35
"66",0.595,0.626,"11788",1,500,"1",35
"67",-12.685,5.518,"11788",1,500,"-1",34
"68",-0.437,1.515,"11788",1,500,"1",34
"69",-3.36,1.803,"11788",1,500,"-1",33
"70",2.034,1.913,"11788",1,500,"1",33
"71",-9.714,4.821,"11788",1,500,"-1",32
"72",0.543,1.424,"11788",1,500,"1",32
"73",-3.82,1.042,"11788",1,500,"-1",31
"74",-0.021,2.008,"11788",1,500,"1",31
"75",-3.99,1.254,"11788",1,500,"-1",30
"76",0.416,1.499,"11788",1,500,"1",30
"77",-1.704,2.596,"11788",1,500,"-1",29
"78",4.946,2.175,"11788",1,500,"1",29
"79",-5.838,2.925,"11788",1,500,"-1",28
"80",2.136,2.533,"11788",1,500,"1",28
"81",-4.211,1.406,"11788",1,500,"-1",27
"82",1.304,1.857,"11788",1,500,"1",27
"83",-8.012,2.243,"11788",1,500,"-1",26
"84",-0.139,2.604,"11788",1,500,"1",26
"85",-4.153,3.164,"11788",1,500,"-1",25
"86",3.547,2.741,"11788",1,500,"1",25
"87",-4.122,1.959,"11788",1,500,"-1",24
"88",2.41,2.717,"11788",1,500,"1",24
"89",-5.979,2.022,"11788",1,500,"-1",23
"90",1.689,2.838,"11788",1,500,"1",23
"91",-3.682,2.672,"11788",1,500,"-1",22
"92",3.86,2.891,"11788",1,500,"1",22
"93",-2.321,4.213,"11788",1,500,"-1",21
"94",7.916,1.677,"11788",1,500,"1",21
"95",-6.084,2.091,"11788",1,500,"-1",20
"96",2.468,2.923,"11788",1,500,"1",20
