"","Re1.(Intercept)","Re1.sd","sample","shape","BetaSigma","status"
"1",-0.137,1.123,"11220",1,20,"-1"
"2",0.465,3.382,"11220",1,20,"1"
"3",-1.428,1.117,"11220",2,20,"-1"
"4",0.586,0.839,"11220",2,20,"1"
