"","Re1.(Intercept)","Re1.sd","sample","shape","BetaSigma","status","segs"
"1",-1.714,1.808,"10136",1,500,"-1",9
"2",2.951,1.564,"10136",1,500,"1",9
"3",-3.015,1.558,"10136",1,500,"-1",8
"4",2.267,1.457,"10136",1,500,"1",8
"5",-4.327,2.119,"10136",1,500,"-1",7
"6",2.593,2.471,"10136",1,500,"1",7
"7",-6.282,2.344,"10136",1,500,"-1",6
"8",2.034,2.605,"10136",1,500,"1",6
"9",-5.099,0.85,"10136",1,500,"-1",5
"10",-1.137,1.286,"10136",1,500,"1",5
"11",0.642,0.828,"10136",1,500,"-1",4
"12",4.204,1.076,"10136",1,500,"1",4
"13",-1.829,0.335,"10136",1,500,"-1",3
"14",0.252,0.969,"10136",1,500,"1",3
"15",-4.375,2.598,"10136",1,500,"-1",2
"16",2.782,2.756,"10136",1,500,"1",2
"17",-2.448,1.912,"10136",1,500,"-1",1
"18",1.78,1.769,"10136",1,500,"1",1
