"","Re1.(Intercept)","Re1.sd","sample","shape","BetaSigma","status"
"1",-1.008,1.367,"11361",1,20,"-1"
"2",2.067,1.452,"11361",1,20,"1"
"3",-0.35,2.168,"11361",2,20,"-1"
"4",0.395,0.8,"11361",2,20,"1"
