"","-1","-1to1","1to-1","1","sample","shape","BetaSigma","model","segs"
"1",0.96035779498226,0.0396422050177394,0.0747692475021552,0.925230752497845,"10904",1,500,"sign",1
"2",0.924242424242424,0.0757575757575758,0.125,0.875,"10904",1,500,"gaussian",1
"3",0.941362725070677,0.0586372749293226,0.0775053588323128,0.922494641167687,"10904",1,500,"sign",3
"4",0.833333333333333,0.166666666666667,0.129032258064516,0.870967741935484,"10904",1,500,"gaussian",3
"5",0.9493561984099,0.0506438015901004,0.0904854110782649,0.909514588921735,"10904",1,500,"sign",4
"6",0.909090909090909,0.0909090909090909,0.3,0.7,"10904",1,500,"gaussian",4
"7",0.945106253773573,0.0548937462264267,0.059217502337007,0.940782497662993,"10904",1,500,"sign",5
"8",0.950617283950617,0.0493827160493827,0.178571428571429,0.821428571428571,"10904",1,500,"gaussian",5
"9",0.831795441434763,0.168204558565237,0.0712427623218683,0.928757237678132,"10904",1,500,"sign",6
"10",1,0,0.0588235294117647,0.941176470588235,"10904",1,500,"gaussian",6
"11",0.975580535175628,0.0244194648243716,0.0115013240458756,0.988498675954124,"10904",1,500,"sign",7
"12",0.94047619047619,0.0595238095238095,0.136363636363636,0.863636363636364,"10904",1,500,"gaussian",7
"13",0.890219020640796,0.109780979359204,0.0299026520000591,0.970097347999941,"10904",1,500,"sign",8
"14",0.875,0.125,0.0526315789473684,0.947368421052632,"10904",1,500,"gaussian",8
"15",0.999999999999709,2.9101048706362e-13,0.0289039691866482,0.971096030813352,"10904",1,500,"sign",9
"16",1,0,0.0285714285714286,0.971428571428571,"10904",1,500,"gaussian",9
"17",0.975961671842931,0.0240383281570686,0.0196227688266642,0.980377231173336,"10904",1,500,"sign",10
"18",0.91304347826087,0.0869565217391304,0.0980392156862745,0.901960784313726,"10904",1,500,"gaussian",10
"19",0.871671828631458,0.128328171368542,0.128146497645297,0.871853502354703,"10904",1,500,"sign",11
"20",0.571428571428571,0.428571428571429,0.142857142857143,0.857142857142857,"10904",1,500,"gaussian",11
"21",0.941329460108656,0.0586705398913443,0.0419252592760989,0.958074740723901,"10904",1,500,"sign",12
"22",0.933333333333333,0.0666666666666667,0.272727272727273,0.727272727272727,"10904",1,500,"gaussian",12
"23",0.953441969942692,0.0465580300573085,0.0313418070528517,0.968658192947148,"10904",1,500,"sign",13
"24",0.902439024390244,0.0975609756097561,0.129032258064516,0.870967741935484,"10904",1,500,"gaussian",13
"25",0.955411573786865,0.0445884262131355,0.0401718749692153,0.959828125030785,"10904",1,500,"sign",14
"26",0.914285714285714,0.0857142857142857,0.0673076923076923,0.932692307692308,"10904",1,500,"gaussian",14
"27",0.910490834162599,0.0895091658374007,0.101133031773794,0.898866968226206,"10904",1,500,"sign",16
