"","-1","-1to1","1to-1","1","sample","shape","BetaSigma","model"
"1",0.929886117863159,0.0701138821368405,0.103555969209533,0.896444030790467,"11110",1,20,"sign"
"2",0.814501779359431,0.185498220640569,0.186452045606975,0.813547954393025,"11110",1,20,"gaussian"
"3",0.939639680550724,0.0603603194492763,0.096745883887277,0.903254116112723,"11110",2,20,"sign"
"4",0.809002944888515,0.190997055111485,0.189799331103679,0.810200668896321,"11110",2,20,"gaussian"
"5",0.929378856795101,0.0706211432048987,0.0473950240953606,0.95260497590464,"11110",3,20,"sign"
"6",0.778947368421053,0.221052631578947,0.212871287128713,0.787128712871287,"11110",3,20,"gaussian"
"7",0.919703560286949,0.0802964397130515,0.0062285279683259,0.993771472031674,"11110",4,20,"sign"
"8",0.788732394366197,0.211267605633803,0.146341463414634,0.853658536585366,"11110",4,20,"gaussian"
"9",0.894728234401935,0.105271765598065,0.0307719463298887,0.969228053670111,"11110",5,20,"sign"
"10",0.763513513513513,0.236486486486486,0.231788079470199,0.768211920529801,"11110",5,20,"gaussian"
"11",0.862086671057506,0.137913328942494,0.0832669437697258,0.916733056230274,"11110",6,20,"sign"
"12",0.768518518518518,0.231481481481481,0.189393939393939,0.810606060606061,"11110",6,20,"gaussian"
"13",0.927954321987966,0.0720456780120339,0.0880344402630736,0.911965559736926,"11110",7,20,"sign"
"14",0.796875,0.203125,0.185714285714286,0.814285714285714,"11110",7,20,"gaussian"
