"","-1","-1to1","1to-1","1","sample","shape","BetaSigma","model","segs"
"1",0.924713969159856,0.0752860308401438,0.0478495148422299,0.95215048515777,"11217",1,500,"sign",1
"2",0.888888888888889,0.111111111111111,0.09375,0.90625,"11217",1,500,"gaussian",1
"3",0.950127839068901,0.0498721609310993,0.0729705780255842,0.927029421974416,"11217",1,500,"sign",2
"4",1,0,0.0454545454545455,0.954545454545455,"11217",1,500,"gaussian",2
"5",0.925915953215247,0.0740840467847534,0.0773153590801329,0.922684640919867,"11217",1,500,"sign",3
"6",0.727272727272727,0.272727272727273,0.225806451612903,0.774193548387097,"11217",1,500,"gaussian",3
"7",0.928493998935473,0.0715060010645266,0.0755855173830941,0.924414482616906,"11217",1,500,"sign",4
"8",0.911111111111111,0.0888888888888889,0.160714285714286,0.839285714285714,"11217",1,500,"gaussian",4
"9",0.909262638868666,0.0907373611313343,0.0462756210348913,0.953724378965109,"11217",1,500,"sign",5
"10",0.833333333333333,0.166666666666667,0.108108108108108,0.891891891891892,"11217",1,500,"gaussian",5
"11",0.68068307573126,0.319316924268741,0.350107516757513,0.649892483242487,"11217",1,500,"sign",6
"12",1,0,0.2,0.8,"11217",1,500,"gaussian",6
"13",0.986433103530525,0.0135668964694749,0.0438432507606082,0.956156749239392,"11217",1,500,"sign",7
"14",0.896551724137931,0.103448275862069,0.15,0.85,"11217",1,500,"gaussian",7
"15",0.928908421084363,0.0710915789156371,0.0606038673885501,0.93939613261145,"11217",1,500,"sign",8
"16",0.926829268292683,0.0731707317073171,0.266666666666667,0.733333333333333,"11217",1,500,"gaussian",8
"17",0.931247998741956,0.0687520012580444,0.0928511339609876,0.907148866039012,"11217",1,500,"sign",9
"18",0.920454545454545,0.0795454545454545,0.19047619047619,0.80952380952381,"11217",1,500,"gaussian",9
"19",0.960406059989304,0.0395939400106965,0.0323773677404465,0.967622632259553,"11217",1,500,"sign",10
"20",0.868686868686869,0.131313131313131,0.0935251798561151,0.906474820143885,"11217",1,500,"gaussian",10
"21",0.976817552895808,0.023182447104192,0.0219790414850684,0.978020958514932,"11217",1,500,"sign",11
"22",0.911764705882353,0.0882352941176471,0.0727272727272727,0.927272727272727,"11217",1,500,"gaussian",11
"23",0.833336591436983,0.166663408563017,2.51062742279381e-11,0.999999999974894,"11217",1,500,"sign",12
"24",0.8,0.2,0.0188679245283019,0.981132075471698,"11217",1,500,"gaussian",12
"25",0.943739526649096,0.0562604733509039,0.0287042383565672,0.971295761643433,"11217",1,500,"sign",13
"26",0.6,0.4,0.0416666666666667,0.958333333333333,"11217",1,500,"gaussian",13
"27",0.943252272392055,0.0567477276079451,0.0846869628552084,0.915313037144792,"11217",1,500,"sign",14
"28",0.875,0.125,0.222222222222222,0.777777777777778,"11217",1,500,"gaussian",14
"29",0.963602437360235,0.0363975626397649,0.0975307730998385,0.902469226900162,"11217",1,500,"sign",15
"30",0.898989898989899,0.101010101010101,0.117021276595745,0.882978723404255,"11217",1,500,"gaussian",15
