"","Re1.(Intercept)","Re1.sd","sample","shape","BetaSigma","status","segs"
"1",-1.075,1.173,"9757",1,500,"-1",36
"2",0.566,4.184,"9757",1,500,"1",36
"3",-1.72,2.942,"9757",1,500,"-1",35
"4",5.731,2.065,"9757",1,500,"1",35
"5",-1.927,1.213,"9757",1,500,"-1",34
"6",0.348,5.774,"9757",1,500,"1",34
"7",-0.278,0.46,"9757",1,500,"-1",33
"8",0.93,0.443,"9757",1,500,"1",33
"9",-1.147,0.472,"9757",1,500,"-1",32
"10",0.089,0.451,"9757",1,500,"1",32
"11",-4.896,3.205,"9757",1,500,"-1",31
"12",4.443,2.873,"9757",1,500,"1",31
"13",-7.111,2.895,"9757",1,500,"-1",30
"14",1.236,2.6,"9757",1,500,"1",30
"15",-3.786,1.371,"9757",1,500,"-1",29
"16",1.236,1.487,"9757",1,500,"1",29
"17",-0.743,0.214,"9757",1,500,"-1",28
"18",0.427,0.396,"9757",1,500,"1",28
"19",-4.222,0.827,"9757",1,500,"-1",27
"20",0.747,1.903,"9757",1,500,"1",27
"21",-3.375,2.603,"9757",1,500,"-1",26
"22",3.138,2.575,"9757",1,500,"1",26
"23",-7.31,1.887,"9757",1,500,"-1",25
"24",1.855,3.454,"9757",1,500,"1",25
"25",0.183,0.832,"9757",1,500,"-1",24
"26",0.701,4.678,"9757",1,500,"1",24
"27",-6.062,2.051,"9757",1,500,"-1",23
"28",0.96,2.865,"9757",1,500,"1",23
"29",0.728,0.641,"9757",1,500,"-1",22
"30",2.218,0.628,"9757",1,500,"1",22
"31",0.256,2.224,"9757",1,500,"-1",21
"32",3.683,0.915,"9757",1,500,"1",21
"33",-0.882,1.291,"9757",1,500,"-1",20
"34",2.9,1.414,"9757",1,500,"1",20
"35",-2.553,2.741,"9757",1,500,"-1",19
"36",5.245,1.859,"9757",1,500,"1",19
"37",-2.941,0.802,"9757",1,500,"-1",18
"38",-0.116,0.872,"9757",1,500,"1",18
"39",-1.078,2.897,"9757",1,500,"-1",17
"40",9.145,1.989,"9757",1,500,"1",17
"41",-1.704,3.337,"9757",1,500,"-1",16
"42",0.093,0.849,"9757",1,500,"1",16
"43",-2.515,3.314,"9757",1,500,"-1",15
"44",4.212,1.977,"9757",1,500,"1",15
"45",-3.124,2.742,"9757",1,500,"-1",14
"46",1.306,1.465,"9757",1,500,"1",14
"47",-3.285,2.128,"9757",1,500,"-1",13
"48",1.894,1.384,"9757",1,500,"1",13
"49",-2.203,2.427,"9757",1,500,"-1",12
"50",5.435,1.694,"9757",1,500,"1",12
"51",-2.759,1.894,"9757",1,500,"-1",11
"52",2.427,1.788,"9757",1,500,"1",11
"53",-2.179,3.304,"9757",1,500,"-1",10
"54",5.913,1.965,"9757",1,500,"1",10
"55",0.076,9.889,"9757",1,500,"-1",9
"56",0.677,2.139,"9757",1,500,"1",9
"57",-4.57,0.85,"9757",1,500,"-1",8
"58",-0.564,1.023,"9757",1,500,"1",8
"59",-1.605,6.054,"9757",1,500,"-1",7
"60",0.604,1.61,"9757",1,500,"1",7
"61",-0.421,2.077,"9757",1,500,"-1",6
"62",6.161,2.547,"9757",1,500,"1",6
"63",-5.543,4.734,"9757",1,500,"-1",5
"64",-0.487,2.237,"9757",1,500,"1",5
"65",-3.356,1.86,"9757",1,500,"-1",4
"66",2.96,2.212,"9757",1,500,"1",4
"67",-1.757,1.83,"9757",1,500,"-1",3
"68",3.043,1.492,"9757",1,500,"1",3
"69",-1.773,2.802,"9757",1,500,"-1",2
"70",6.912,2.368,"9757",1,500,"1",2
"71",-0.454,0.873,"9757",1,500,"-1",1
"72",0.554,3.483,"9757",1,500,"1",1
