"","Re1.(Intercept)","Re1.sd","sample","shape","BetaSigma","status","segs"
"1",-3.914,3.752,"11446",1,500,"-1",62
"2",0.629,1.83,"11446",1,500,"1",62
"3",-2.749,0.435,"11446",1,500,"-1",61
"4",-0.181,0.385,"11446",1,500,"1",61
"5",-1.261,1.297,"11446",1,500,"-1",60
"6",3.002,1.425,"11446",1,500,"1",60
"7",1.11,1.003,"11446",1,500,"-1",59
"8",4.252,1.13,"11446",1,500,"1",59
"9",-3.597,2.57,"11446",1,500,"-1",58
"10",3.359,2.417,"11446",1,500,"1",58
"11",-8.585,0.851,"11446",1,500,"-1",57
"12",2.231,3.883,"11446",1,500,"1",57
"13",-3.88,4.135,"11446",1,500,"-1",56
"14",10.307,2.621,"11446",1,500,"1",56
"15",-1.559,1.058,"11446",1,500,"-1",55
"16",1.696,1.277,"11446",1,500,"1",55
"17",-3.227,3.015,"11446",1,500,"-1",54
"18",4.336,2.21,"11446",1,500,"1",54
"19",-0.845,1.521,"11446",1,500,"-1",53
"20",7.136,3.204,"11446",1,500,"1",53
"21",-3.013,1.64,"11446",1,500,"-1",52
"22",3.151,2.372,"11446",1,500,"1",52
"23",-2.756,1.511,"11446",1,500,"-1",51
"24",2.365,1.654,"11446",1,500,"1",51
"25",-4.645,1.328,"11446",1,500,"-1",50
"26",-1.224,0.702,"11446",1,500,"1",50
"27",-2.131,1.886,"11446",1,500,"-1",49
"28",4.223,1.499,"11446",1,500,"1",49
"29",-2.631,1.901,"11446",1,500,"-1",48
"30",2.924,1.484,"11446",1,500,"1",48
"31",-1.074,2.518,"11446",1,500,"-1",47
"32",4.26,6.644,"11446",1,500,"1",47
"33",-0.482,2.075,"11446",1,500,"-1",46
"34",5.015,1.204,"11446",1,500,"1",46
"35",-2.962,2.341,"11446",1,500,"-1",45
"36",2.299,2.111,"11446",1,500,"1",45
"37",-3.05,1.271,"11446",1,500,"-1",44
"38",1.603,2.32,"11446",1,500,"1",44
"39",-0.562,1.324,"11446",1,500,"-1",43
"40",3.177,0.969,"11446",1,500,"1",43
"41",-1.89,1.248,"11446",1,500,"-1",42
"42",2.754,1.708,"11446",1,500,"1",42
"43",-0.738,1.999,"11446",1,500,"-1",41
"44",5.496,1.475,"11446",1,500,"1",41
"45",-1.92,4.781,"11446",1,500,"-1",40
"46",0.58,1.236,"11446",1,500,"1",40
"47",-3.734,5.84,"11446",1,500,"-1",39
"48",-0.591,1.936,"11446",1,500,"1",39
"49",-2.168,2.253,"11446",1,500,"-1",38
"50",4.933,2.643,"11446",1,500,"1",38
"51",-3.405,1.508,"11446",1,500,"-1",37
"52",0.954,1.88,"11446",1,500,"1",37
"53",-1.963,4.901,"11446",1,500,"-1",36
"54",-1.103,1.353,"11446",1,500,"1",36
"55",-7.262,0.997,"11446",1,500,"-1",35
"56",0.829,2.279,"11446",1,500,"1",35
"57",-0.748,2.31,"11446",1,500,"-1",34
"58",5.249,1.164,"11446",1,500,"1",34
"59",-3.555,1.338,"11446",1,500,"-1",33
"60",0.724,1.15,"11446",1,500,"1",33
"61",-3.395,2.937,"11446",1,500,"-1",32
"62",4.475,2.697,"11446",1,500,"1",32
"63",-3.626,2.36,"11446",1,500,"-1",31
"64",2.739,2.744,"11446",1,500,"1",31
"65",-5.873,0.264,"11446",1,500,"-1",30
"66",0.024,2.41,"11446",1,500,"1",30
"67",-2.881,2.761,"11446",1,500,"-1",29
"68",3.113,1.197,"11446",1,500,"1",29
"69",-5.705,3.24,"11446",1,500,"-1",28
"70",2.539,2.641,"11446",1,500,"1",28
"71",-3.723,2.155,"11446",1,500,"-1",27
"72",2.298,1.387,"11446",1,500,"1",27
"73",-5.754,1.305,"11446",1,500,"-1",26
"74",0.412,2.036,"11446",1,500,"1",26
"75",-0.635,2.15,"11446",1,500,"-1",25
"76",5.543,1.258,"11446",1,500,"1",25
"77",-1.338,1.254,"11446",1,500,"-1",24
"78",2.135,0.865,"11446",1,500,"1",24
"79",-1.646,1.27,"11446",1,500,"-1",23
"80",2.011,1.111,"11446",1,500,"1",23
"81",-13.577,2.597,"11446",1,500,"-1",22
"82",-3.6,3.068,"11446",1,500,"1",22
"83",-2.313,0.971,"11446",1,500,"-1",21
"84",1.597,1.514,"11446",1,500,"1",21
"85",-3.08,2.312,"11446",1,500,"-1",20
"86",3.026,1.902,"11446",1,500,"1",20
"87",-1.284,0.96,"11446",1,500,"-1",19
"88",1.994,1.168,"11446",1,500,"1",19
"89",-1.715,1.344,"11446",1,500,"-1",18
"90",3.106,1.508,"11446",1,500,"1",18
"91",-1.358,4.144,"11446",1,500,"-1",17
"92",0.326,0.86,"11446",1,500,"1",17
"93",0.565,0.895,"11446",1,500,"-1",16
"94",2.068,3.034,"11446",1,500,"1",16
