"","Re1.(Intercept)","Re1.sd","sample","shape","BetaSigma","status"
"1",-0.299,1.021,"11107",1,20,"-1"
"2",0.39,3.038,"11107",1,20,"1"
"3",-1.158,1.267,"11107",2,20,"-1"
"4",1.653,1.285,"11107",2,20,"1"
