"","Re1.(Intercept)","Re1.sd","sample","shape","BetaSigma","status","segs"
"1",-0.699,1.968,"11280",1,500,"-1",8
"2",4.123,2.315,"11280",1,500,"1",8
"3",-3.618,2.37,"11280",1,500,"-1",7
"4",1.675,1.179,"11280",1,500,"1",7
"5",-2.161,1.996,"11280",1,500,"-1",6
"6",2.592,1.608,"11280",1,500,"1",6
"7",-3.55,0.242,"11280",1,500,"-1",5
"8",0.921,2.083,"11280",1,500,"1",5
"9",0.877,0.579,"11280",1,500,"-1",4
"10",2.675,0.548,"11280",1,500,"1",4
"11",-4.477,2.876,"11280",1,500,"-1",3
"12",4.9,2.369,"11280",1,500,"1",3
"13",-1.313,1.922,"11280",1,500,"-1",2
"14",2.45,1.213,"11280",1,500,"1",2
"15",-0.685,0.888,"11280",1,500,"-1",1
"16",3.773,1.833,"11280",1,500,"1",1
