"","Re1.(Intercept)","Re1.sd","sample","shape","BetaSigma","status"
"1",-0.525,1.119,"11414",1,20,"-1"
"2",0.843,3.089,"11414",1,20,"1"
"3",-0.651,1.229,"11414",2,20,"-1"
"4",2.157,1.071,"11414",2,20,"1"
