"","-1","-1to1","1to-1","1","sample","shape","BetaSigma","model","segs"
"1",0.882267831778242,0.117732168221758,0.0513982025101354,0.948601797489865,"11292",1,500,"sign",1
"2",0.871794871794872,0.128205128205128,0.227272727272727,0.772727272727273,"11292",1,500,"gaussian",1
"3",0.95700753294479,0.0429924670552101,0.170057306003011,0.829942693996989,"11292",1,500,"sign",2
"4",0.915254237288136,0.0847457627118644,0.1875,0.8125,"11292",1,500,"gaussian",2
"5",0.943114301780317,0.0568856982196827,0.111055773786324,0.888944226213676,"11292",1,500,"sign",3
"6",0.772727272727273,0.227272727272727,0.207547169811321,0.792452830188679,"11292",1,500,"gaussian",3
"7",0.962244719550611,0.0377552804493888,0.0445899134623885,0.955410086537612,"11292",1,500,"sign",4
"8",0.958333333333333,0.0416666666666667,0.08,0.92,"11292",1,500,"gaussian",4
"9",0.932040041527428,0.0679599584725722,0.0382079530591588,0.961792046940841,"11292",1,500,"sign",5
"10",0.884615384615385,0.115384615384615,0.266666666666667,0.733333333333333,"11292",1,500,"gaussian",5
"11",0.928835858761096,0.0711641412389037,0.0572108892832284,0.942789110716772,"11292",1,500,"sign",6
"12",0.89171974522293,0.10828025477707,0.0882352941176471,0.911764705882353,"11292",1,500,"gaussian",6
"13",0.941895684946347,0.0581043150536533,0.0182542699796165,0.981745730020383,"11292",1,500,"sign",7
"14",0.946428571428571,0.0535714285714286,0.235294117647059,0.764705882352941,"11292",1,500,"gaussian",7
"15",0.905612444216305,0.0943875557836945,0.0768090268733057,0.923190973126694,"11292",1,500,"sign",8
"16",0.867469879518072,0.132530120481928,0.117021276595745,0.882978723404255,"11292",1,500,"gaussian",8
"17",0.848554089008634,0.151445910991366,0.0516023530422076,0.948397646957792,"11292",1,500,"sign",9
"18",1,0,0,1,"11292",1,500,"gaussian",9
"19",0.964001553004436,0.035998446995564,0.0242969507487289,0.975703049251271,"11292",1,500,"sign",10
"20",0.863636363636364,0.136363636363636,0.0784313725490196,0.92156862745098,"11292",1,500,"gaussian",10
"21",0.933323218184367,0.0666767818156333,0.0511637672819437,0.948836232718056,"11292",1,500,"sign",11
"22",0.906976744186046,0.0930232558139535,0.178571428571429,0.821428571428571,"11292",1,500,"gaussian",11
"23",0.941723509926073,0.0582764900739272,0.05649252269335,0.94350747730665,"11292",1,500,"sign",12
"24",0.833333333333333,0.166666666666667,0.0576923076923077,0.942307692307692,"11292",1,500,"gaussian",12
"25",0.955476256205858,0.0445237437941425,0.0500487988569949,0.949951201143005,"11292",1,500,"sign",13
"26",0.75,0.25,0.0571428571428571,0.942857142857143,"11292",1,500,"gaussian",13
"27",0.947360254888976,0.052639745111024,0.0721432241763345,0.927856775823665,"11292",1,500,"sign",14
"28",0.88,0.12,0.107692307692308,0.892307692307692,"11292",1,500,"gaussian",14
"29",0.842578422797547,0.157421577202453,0.0454103603813919,0.954589639618608,"11292",1,500,"sign",15
"30",0.837837837837838,0.162162162162162,0.3,0.7,"11292",1,500,"gaussian",15
"31",0.904092089985523,0.0959079100144769,0.0667614966522474,0.933238503347753,"11292",1,500,"sign",16
"32",0.89873417721519,0.10126582278481,0.130434782608696,0.869565217391304,"11292",1,500,"gaussian",16
"33",0.968272232449887,0.0317277675501128,0.0331568485664042,0.966843151433596,"11292",1,500,"sign",17
"34",0.94,0.06,0.25,0.75,"11292",1,500,"gaussian",17
"35",0.964793261260739,0.0352067387392604,0.0412983500248518,0.958701649975148,"11292",1,500,"sign",18
"36",0.714285714285714,0.285714285714286,0.102564102564103,0.897435897435897,"11292",1,500,"gaussian",18
"37",0.970640639492274,0.0293593605077262,0.0638357816053123,0.936164218394688,"11292",1,500,"sign",19
"38",0.871794871794872,0.128205128205128,0.176470588235294,0.823529411764706,"11292",1,500,"gaussian",19
"39",0.959628780456094,0.040371219543906,0.0794274660958272,0.920572533904173,"11292",1,500,"sign",20
"40",0.904761904761905,0.0952380952380952,0.121212121212121,0.878787878787879,"11292",1,500,"gaussian",20
"41",0.885388215650363,0.114611784349637,8.7550324052658e-09,0.999999991244968,"11292",1,500,"sign",21
"42",0.666666666666667,0.333333333333333,0.0833333333333333,0.916666666666667,"11292",1,500,"gaussian",21
"43",0.960949566303593,0.0390504336964071,0.0786591083704766,0.921340891629523,"11292",1,500,"sign",22
"44",0.871794871794872,0.128205128205128,0.157894736842105,0.842105263157895,"11292",1,500,"gaussian",22
