"","Re1.(Intercept)","Re1.sd","sample","shape","BetaSigma","status","segs"
"1",-2.498,3.067,"11389",1,500,"-1",67
"2",7.02,3.115,"11389",1,500,"1",67
"3",6.228,4.222,"11389",1,500,"-1",66
"4",18.608,2.446,"11389",1,500,"1",66
"5",5.244,3.115,"11389",1,500,"-1",65
"6",15.979,2.544,"11389",1,500,"1",65
"7",-3.88,3.247,"11389",1,500,"-1",64
"8",3.76,2.706,"11389",1,500,"1",64
"9",-2.57,1.554,"11389",1,500,"-1",63
"10",2.81,1.24,"11389",1,500,"1",63
"11",-5.621,1.959,"11389",1,500,"-1",62
"12",3.062,3.247,"11389",1,500,"1",62
"13",-3.212,3.227,"11389",1,500,"-1",61
"14",6.999,2.721,"11389",1,500,"1",61
"15",-4.683,2.306,"11389",1,500,"-1",60
"16",2.381,2.9,"11389",1,500,"1",60
"17",-5.116,2.592,"11389",1,500,"-1",59
"18",3.366,3.141,"11389",1,500,"1",59
"19",-0.679,2.16,"11389",1,500,"-1",58
"20",5.219,1.637,"11389",1,500,"1",58
"21",-2.598,2.413,"11389",1,500,"-1",57
"22",4.733,1.754,"11389",1,500,"1",57
"23",0.844,0.211,"11389",1,500,"-1",56
"24",1.401,0.769,"11389",1,500,"1",56
"25",-1.933,1.258,"11389",1,500,"-1",55
"26",1.878,1.049,"11389",1,500,"1",55
"27",-7.828,3.079,"11389",1,500,"-1",53
"28",2.528,3.829,"11389",1,500,"1",53
"29",-1.2,4.114,"11389",1,500,"-1",52
"30",0.483,1.048,"11389",1,500,"1",52
"31",-0.717,3.447,"11389",1,500,"-1",51
"32",7.536,1.895,"11389",1,500,"1",51
"33",-4.714,1.006,"11389",1,500,"-1",50
"34",-1.572,0.845,"11389",1,500,"1",50
"35",-17.716,4.686,"11389",1,500,"-1",49
"36",-3.881,3.388,"11389",1,500,"1",49
"37",-1.652,1.934,"11389",1,500,"-1",48
"38",3.382,0.883,"11389",1,500,"1",48
"39",0.347,0.907,"11389",1,500,"-1",47
"40",4.11,1.086,"11389",1,500,"1",47
"41",-1.228,2.753,"11389",1,500,"-1",46
"42",8.338,2.249,"11389",1,500,"1",46
"43",0.707,0,"11389",1,500,"-1",45
"44",0.707,0.707,"11389",1,500,"1",45
"45",-1.369,1.56,"11389",1,500,"-1",44
"46",2.98,1.274,"11389",1,500,"1",44
"47",-12.066,1.878,"11389",1,500,"-1",43
"48",-3.534,2.838,"11389",1,500,"1",43
"49",-1.805,1.456,"11389",1,500,"-1",42
"50",3.232,1.625,"11389",1,500,"1",42
"51",-1.248,1.651,"11389",1,500,"-1",41
"52",3.44,0.944,"11389",1,500,"1",41
"53",-8.18,2.043,"11389",1,500,"-1",40
"54",3.544,3.71,"11389",1,500,"1",40
"55",-4.501,2.595,"11389",1,500,"-1",39
"56",1.897,1.945,"11389",1,500,"1",39
"57",0.168,0.19,"11389",1,500,"-1",38
"58",1.191,0.427,"11389",1,500,"1",38
"59",-4.591,2.86,"11389",1,500,"-1",37
"60",3.478,1.772,"11389",1,500,"1",37
"61",-3.138,0.791,"11389",1,500,"-1",36
"62",1.03,1.533,"11389",1,500,"1",36
"63",-1.882,1.352,"11389",1,500,"-1",35
"64",1.698,1.144,"11389",1,500,"1",35
"65",-2.381,1.224,"11389",1,500,"-1",34
"66",1.033,1.736,"11389",1,500,"1",34
"67",-4.369,3.294,"11389",1,500,"-1",33
"68",5.053,3.404,"11389",1,500,"1",33
"69",-0.858,0.696,"11389",1,500,"-1",32
"70",1.468,1.111,"11389",1,500,"1",32
"71",-1.343,1.373,"11389",1,500,"-1",31
"72",3.481,1.073,"11389",1,500,"1",31
"73",-2.852,2.021,"11389",1,500,"-1",30
"74",2.153,1.143,"11389",1,500,"1",30
"75",-7.748,1.903,"11389",1,500,"-1",29
"76",3.344,4.954,"11389",1,500,"1",29
"77",-1.174,1.277,"11389",1,500,"-1",28
"78",3.512,1.311,"11389",1,500,"1",28
"79",-3.703,3.566,"11389",1,500,"-1",27
"80",7.935,3.326,"11389",1,500,"1",27
"81",-1.395,2.016,"11389",1,500,"-1",26
"82",4.684,1.6,"11389",1,500,"1",26
"83",-4.846,1.748,"11389",1,500,"-1",25
"84",0.614,2.12,"11389",1,500,"1",25
"85",-3.182,1.047,"11389",1,500,"-1",24
"86",2.192,1.88,"11389",1,500,"1",24
"87",-3.968,1.409,"11389",1,500,"-1",23
"88",-0.716,1.084,"11389",1,500,"1",23
"89",-5.474,1.459,"11389",1,500,"-1",22
"90",1.557,1.788,"11389",1,500,"1",22
"91",-1.301,2.647,"11389",1,500,"-1",21
"92",6.388,1.785,"11389",1,500,"1",21
"93",1.047,0.724,"11389",1,500,"-1",20
"94",2.847,0.753,"11389",1,500,"1",20
"95",1.87,3.211,"11389",1,500,"-1",19
"96",7.509,15.14,"11389",1,500,"1",19
"97",0.342,3.379,"11389",1,500,"-1",17
"98",7.119,0.97,"11389",1,500,"1",17
"99",-1.501,0.301,"11389",1,500,"-1",16
"100",0.415,0.311,"11389",1,500,"1",16
"101",0.804,0.646,"11389",1,500,"-1",15
"102",5.38,1.638,"11389",1,500,"1",15
"103",-3.756,1.328,"11389",1,500,"-1",14
"104",0.167,2.072,"11389",1,500,"1",14
"105",-3.221,1.661,"11389",1,500,"-1",13
"106",2.177,2.151,"11389",1,500,"1",13
"107",-4.53,1.755,"11389",1,500,"-1",12
"108",0.67,1.776,"11389",1,500,"1",12
"109",-2.803,1.129,"11389",1,500,"-1",11
"110",0.22,0.4,"11389",1,500,"1",11
"111",-2.459,1.413,"11389",1,500,"-1",10
"112",-0.213,3.987,"11389",1,500,"1",10
"113",-11.727,1.467,"11389",1,500,"-1",8
"114",0.954,4.098,"11389",1,500,"1",8
"115",-0.511,2.866,"11389",1,500,"-1",7
"116",0.956,0.982,"11389",1,500,"1",7
"117",-1.207,2.509,"11389",1,500,"-1",6
"118",5.265,1.432,"11389",1,500,"1",6
"119",-0.872,2.841,"11389",1,500,"-1",5
"120",5.154,1.359,"11389",1,500,"1",5
"121",-2.695,2.812,"11389",1,500,"-1",4
"122",5.257,2.04,"11389",1,500,"1",4
"123",-2.925,0.947,"11389",1,500,"-1",3
"124",-0.41,0.669,"11389",1,500,"1",3
"125",-7,0,"11389",1,500,"-1",2
"126",-1.838,2.843,"11389",1,500,"1",2
"127",-1.79,1.142,"11389",1,500,"-1",1
"128",0.414,4.058,"11389",1,500,"1",1
