"","Re1.(Intercept)","Re1.sd","sample","shape","BetaSigma","status"
"1",-0.19,1.098,"10881",1,20,"-1"
"2",0.531,3.298,"10881",1,20,"1"
"3",-1.022,3.029,"10881",2,20,"-1"
"4",0.401,1.032,"10881",2,20,"1"
"5",-1.168,0.98,"10881",3,20,"-1"
"6",0.943,0.979,"10881",3,20,"1"
