"","-1","-1to1","1to-1","1","sample","shape","BetaSigma","model"
"1",0.89392965904543,0.10607034095457,0.0783727611621364,0.921627238837863,"11253",1,20,"sign"
"2",0.803264604810997,0.196735395189003,0.213953488372093,0.786046511627907,"11253",1,20,"gaussian"
"3",0.92123532614839,0.0787646738516099,0.103585747349742,0.896414252650258,"11253",2,20,"sign"
"4",0.793427230046948,0.206572769953052,0.186572438162544,0.813427561837456,"11253",2,20,"gaussian"
"5",0.970324147327778,0.0296758526722221,0.121909151827641,0.878090848172359,"11253",3,20,"sign"
"6",0.801261829652997,0.198738170347003,0.170098478066249,0.829901521933751,"11253",3,20,"gaussian"
"7",0.920338140483339,0.0796618595166614,0.14416372551324,0.85583627448676,"11253",4,20,"sign"
"8",0.770833333333333,0.229166666666667,0.163366336633663,0.836633663366337,"11253",4,20,"gaussian"
"9",0.954486227324952,0.0455137726750475,0.117398623797037,0.882601376202963,"11253",5,20,"sign"
"10",0.790419161676647,0.209580838323353,0.163551401869159,0.836448598130841,"11253",5,20,"gaussian"
"11",0.868911363543131,0.131088636456869,0.106445806754325,0.893554193245675,"11253",6,20,"sign"
"12",0.753086419753086,0.246913580246914,0.173913043478261,0.826086956521739,"11253",6,20,"gaussian"
