"","Re1.(Intercept)","Re1.sd","sample","shape","BetaSigma","status"
"1",-0.021,2.715,"11186",1,20,"-1"
"2",-0.003,0.896,"11186",1,20,"1"
"3",-0.396,0.823,"11186",2,20,"-1"
"4",0.518,2.385,"11186",2,20,"1"
"5",-0.239,0.679,"11186",3,20,"-1"
"6",0.824,2.128,"11186",3,20,"1"
