"","-1","-1to1","1to-1","1","sample","shape","BetaSigma","model","segs"
"1",0.919428198877062,0.0805718011229378,0.0656776279972167,0.934322372002783,"10500",1,500,"sign",1
"2",0.78125,0.21875,0.0823529411764706,0.917647058823529,"10500",1,500,"gaussian",1
"3",0.897181538615095,0.102818461384905,0.0576017148241475,0.942398285175853,"10500",1,500,"sign",2
"4",0.842105263157895,0.157894736842105,0.188679245283019,0.811320754716981,"10500",1,500,"gaussian",2
"5",0.999999995478595,4.52140465013215e-09,0.0400242473813753,0.959975752618625,"10500",1,500,"sign",3
"6",0.772727272727273,0.227272727272727,0.206896551724138,0.793103448275862,"10500",1,500,"gaussian",3
"7",0.883771100814747,0.116228899185253,0.213527700645856,0.786472299354144,"10500",1,500,"sign",4
"8",0.742857142857143,0.257142857142857,0.219512195121951,0.780487804878049,"10500",1,500,"gaussian",4
"9",0.999999995522238,4.47776236982051e-09,0.0180200882689681,0.981979911731032,"10500",1,500,"sign",5
"10",1,0,0.0181818181818182,0.981818181818182,"10500",1,500,"gaussian",5
"11",0.93333193023145,0.0666680697685496,0.250024130384833,0.749975869615167,"10500",1,500,"sign",6
"12",0.846153846153846,0.153846153846154,0.5,0.5,"10500",1,500,"gaussian",6
"13",0.911967254493236,0.0880327455067645,0.0911174086874824,0.908882591312518,"10500",1,500,"sign",7
"14",0.886792452830189,0.113207547169811,0.1625,0.8375,"10500",1,500,"gaussian",7
"15",0.987819091638899,0.012180908361101,0.0385325196119464,0.961467480388054,"10500",1,500,"sign",8
"16",0.883720930232558,0.116279069767442,0.0857142857142857,0.914285714285714,"10500",1,500,"gaussian",8
"17",0.829525739343396,0.170474260656604,0.216468256631889,0.783531743368111,"10500",1,500,"sign",9
"18",0.947368421052632,0.0526315789473684,1,0,"10500",1,500,"gaussian",9
"19",0.76470161485287,0.23529838514713,9.27029553908505e-15,0.999999999999991,"10500",1,500,"sign",10
"20",0.666666666666667,0.333333333333333,0.333333333333333,0.666666666666667,"10500",1,500,"gaussian",10
