"","Re1.(Intercept)","Re1.sd","sample","shape","BetaSigma","status","segs"
"1",-9.492,3.296,"9475",1,500,"-1",75
"2",6.098,4.333,"9475",1,500,"1",75
"3",-0.447,4.38,"9475",1,500,"-1",74
"4",7.538,1.774,"9475",1,500,"1",74
"5",-1.884,0.82,"9475",1,500,"-1",73
"6",0.69,0.721,"9475",1,500,"1",73
"7",-2.493,2.626,"9475",1,500,"-1",71
"8",1.671,6.971,"9475",1,500,"1",71
"9",-1.281,1.952,"9475",1,500,"-1",70
"10",3.408,7.221,"9475",1,500,"1",70
"11",-0.518,2.249,"9475",1,500,"-1",69
"12",4.532,1.295,"9475",1,500,"1",69
"13",-1.494,1.373,"9475",1,500,"-1",68
"14",3.647,1.22,"9475",1,500,"1",68
"15",0.471,0.667,"9475",1,500,"-1",67
"16",0.707,0,"9475",1,500,"1",67
"17",-5.29,0.671,"9475",1,500,"-1",66
"18",0.643,3.543,"9475",1,500,"1",66
"19",0.163,2.061,"9475",1,500,"-1",65
"20",4.067,0.875,"9475",1,500,"1",65
"21",-6.499,2.373,"9475",1,500,"-1",64
"22",0.677,2.369,"9475",1,500,"1",64
"23",-2.582,1.17,"9475",1,500,"-1",63
"24",1.195,1.115,"9475",1,500,"1",63
"25",-4.504,1.811,"9475",1,500,"-1",62
"26",3.285,2.632,"9475",1,500,"1",62
"27",-4.386,5.091,"9475",1,500,"-1",61
"28",1.942,2.324,"9475",1,500,"1",61
"29",-0.98,2.248,"9475",1,500,"-1",60
"30",5.682,1.628,"9475",1,500,"1",60
"31",-2.537,2.81,"9475",1,500,"-1",59
"32",5.54,1.661,"9475",1,500,"1",59
"33",-1.039,1.854,"9475",1,500,"-1",58
"34",4.381,1.807,"9475",1,500,"1",58
"35",-1.369,1.325,"9475",1,500,"-1",57
"36",1.673,1.165,"9475",1,500,"1",57
"37",-2.783,2.837,"9475",1,500,"-1",56
"38",3.978,1.622,"9475",1,500,"1",56
"39",0.922,1.95,"9475",1,500,"-1",55
"40",6.951,1.118,"9475",1,500,"1",55
"41",-6.678,2.96,"9475",1,500,"-1",54
"42",0.952,3.198,"9475",1,500,"1",54
"43",-5.14,1.376,"9475",1,500,"-1",52
"44",-2.397,1.293,"9475",1,500,"1",52
"45",-2.909,1.134,"9475",1,500,"-1",51
"46",1.043,1.32,"9475",1,500,"1",51
"47",0.989,1.545,"9475",1,500,"-1",50
"48",6.783,1.583,"9475",1,500,"1",50
"49",-0.99,2.467,"9475",1,500,"-1",48
"50",6.258,1.707,"9475",1,500,"1",48
"51",0.714,1.23,"9475",1,500,"-1",47
"52",5.247,1.381,"9475",1,500,"1",47
"53",-2.406,2.368,"9475",1,500,"-1",46
"54",3.595,1.844,"9475",1,500,"1",46
"55",-0.557,1.495,"9475",1,500,"-1",45
"56",5.517,1.898,"9475",1,500,"1",45
"57",-4.866,2.264,"9475",1,500,"-1",44
"58",3.485,2.131,"9475",1,500,"1",44
"59",-6.946,3.599,"9475",1,500,"-1",43
"60",1.144,2.654,"9475",1,500,"1",43
"61",-3.754,2.185,"9475",1,500,"-1",42
"62",0.874,1.203,"9475",1,500,"1",42
"63",-1.014,1.099,"9475",1,500,"-1",41
"64",2.78,0.839,"9475",1,500,"1",41
"65",-1.699,3.245,"9475",1,500,"-1",40
"66",6.798,2.344,"9475",1,500,"1",40
"67",-1.372,3.013,"9475",1,500,"-1",39
"68",0.65,0.949,"9475",1,500,"1",39
"69",-4.205,2.577,"9475",1,500,"-1",38
"70",4.145,3.17,"9475",1,500,"1",38
"71",-1.801,3.041,"9475",1,500,"-1",37
"72",9.636,3.415,"9475",1,500,"1",37
"73",-2.855,3.357,"9475",1,500,"-1",36
"74",3.539,2.004,"9475",1,500,"1",36
"75",-0.72,1.87,"9475",1,500,"-1",35
"76",3.716,1.162,"9475",1,500,"1",35
"77",-7.518,0.925,"9475",1,500,"-1",34
"78",1.155,4.076,"9475",1,500,"1",34
"79",-1.795,1.057,"9475",1,500,"-1",32
"80",1.337,0.959,"9475",1,500,"1",32
"81",-5.259,2.588,"9475",1,500,"-1",31
"82",2.14,2.903,"9475",1,500,"1",31
"83",-1.072,0.933,"9475",1,500,"-1",30
"84",2.425,1.093,"9475",1,500,"1",30
"85",-0.48,6.691,"9475",1,500,"-1",29
"86",0.367,2.145,"9475",1,500,"1",29
"87",0.48,1.309,"9475",1,500,"-1",28
"88",3.034,0.941,"9475",1,500,"1",28
"89",-2.466,1.413,"9475",1,500,"-1",27
"90",0.739,1.453,"9475",1,500,"1",27
"91",-2.572,1.092,"9475",1,500,"-1",26
"92",1.265,1.039,"9475",1,500,"1",26
"93",-3.429,1.563,"9475",1,500,"-1",25
"94",2.152,1.906,"9475",1,500,"1",25
"95",-4.482,0.599,"9475",1,500,"-1",24
"96",-0.115,2.083,"9475",1,500,"1",24
"97",-2.128,2.621,"9475",1,500,"-1",23
"98",4.118,2.391,"9475",1,500,"1",23
"99",-3.06,1.411,"9475",1,500,"-1",22
"100",1.146,1.304,"9475",1,500,"1",22
"101",-1.646,0.93,"9475",1,500,"-1",21
"102",0.518,0.759,"9475",1,500,"1",21
"103",-4.287,3.26,"9475",1,500,"-1",20
"104",-0.556,1.16,"9475",1,500,"1",20
"105",-6.864,1.382,"9475",1,500,"-1",19
"106",-0.621,2.2,"9475",1,500,"1",19
"107",-1.99,2.733,"9475",1,500,"-1",18
"108",5.461,2.146,"9475",1,500,"1",18
"109",-2.1,1.051,"9475",1,500,"-1",17
"110",-1.064,4.968,"9475",1,500,"1",17
"111",-4.755,7.17,"9475",1,500,"-1",16
"112",4.089,2.248,"9475",1,500,"1",16
"113",-5.753,0.996,"9475",1,500,"-1",15
"114",-0.202,1.965,"9475",1,500,"1",15
"115",-4.675,1.698,"9475",1,500,"-1",14
"116",0.457,1.674,"9475",1,500,"1",14
"117",-3.834,2.556,"9475",1,500,"-1",13
"118",2.802,2.096,"9475",1,500,"1",13
"119",0.407,1.113,"9475",1,500,"-1",12
"120",1.066,5.001,"9475",1,500,"1",12
"121",-1.397,3.787,"9475",1,500,"-1",11
"122",-0.103,0.949,"9475",1,500,"1",11
"123",-2.36,3.614,"9475",1,500,"-1",10
"124",1.655,1.583,"9475",1,500,"1",10
"125",-3.382,1.278,"9475",1,500,"-1",9
"126",0.459,0.952,"9475",1,500,"1",9
"127",-1,2.43,"9475",1,500,"-1",8
"128",6.036,1.234,"9475",1,500,"1",8
"129",1.704,1.804,"9475",1,500,"-1",7
"130",6.733,0.928,"9475",1,500,"1",7
"131",-3.622,1.238,"9475",1,500,"-1",6
"132",0.478,1.358,"9475",1,500,"1",6
"133",-2.014,2.306,"9475",1,500,"-1",5
"134",5.128,2.062,"9475",1,500,"1",5
"135",-0.818,1.529,"9475",1,500,"-1",4
"136",-0.175,4.922,"9475",1,500,"1",4
"137",-0.762,0.887,"9475",1,500,"-1",3
"138",1.689,0.737,"9475",1,500,"1",3
"139",-0.571,3.441,"9475",1,500,"-1",2
"140",6.976,1.694,"9475",1,500,"1",2
"141",-0.546,1.648,"9475",1,500,"-1",1
"142",0.029,7.803,"9475",1,500,"1",1
