"","-1","-1to1","1to-1","1","sample","shape","BetaSigma","model"
"1",0.940152833453957,0.059847166546043,0.107933666212442,0.892066333787558,"11285",1,20,"sign"
"2",0.816921606118547,0.183078393881453,0.180916391119509,0.819083608880491,"11285",1,20,"gaussian"
"3",0.91542977501058,0.0845702249894199,0.125289844723372,0.874710155276628,"11285",2,20,"sign"
"4",0.8125,0.1875,0.192073170731707,0.807926829268293,"11285",2,20,"gaussian"
"5",0.500000553181451,0.49999944681855,0.500000209854071,0.499999790145929,"11285",3,20,"sign"
"6",0.773234200743494,0.226765799256506,0.187692307692308,0.812307692307692,"11285",3,20,"gaussian"
"7",0.867387513598123,0.132612486401877,0.080869486027433,0.919130513972567,"11285",4,20,"sign"
"8",0.813793103448276,0.186206896551724,0.122171945701357,0.877828054298643,"11285",4,20,"gaussian"
"9",0.848094804332093,0.151905195667907,0.0420082295748934,0.957991770425107,"11285",5,20,"sign"
"10",0.792207792207792,0.207792207792208,0.212121212121212,0.787878787878788,"11285",5,20,"gaussian"
"11",0.95307473525909,0.0469252647409097,0.11860586039506,0.88139413960494,"11285",6,20,"sign"
"12",0.75,0.25,0.140425531914894,0.859574468085106,"11285",6,20,"gaussian"
