"","Re1.(Intercept)","Re1.sd","sample","shape","BetaSigma","status"
"1",-0.135,0.999,"9461",1,20,"-1"
"2",0.526,2.533,"9461",1,20,"1"
"3",-0.29,1.188,"9461",2,20,"-1"
"4",3.06,1.22,"9461",2,20,"1"
"5",-0.451,0.966,"9461",3,20,"-1"
"6",1.963,0.864,"9461",3,20,"1"
