"","Re1.(Intercept)","Re1.sd","sample","shape","BetaSigma","status","segs"
"1",-2.784,2.583,"11456",1,500,"-1",12
"2",5.072,2.639,"11456",1,500,"1",12
"3",2.352,1.789,"11456",1,500,"-1",11
"4",7.613,1.235,"11456",1,500,"1",11
"5",-0.177,2.613,"11456",1,500,"-1",10
"6",5.275,1.371,"11456",1,500,"1",10
"7",-3.971,1.072,"11456",1,500,"-1",9
"8",0.73,2.091,"11456",1,500,"1",9
"9",-0.328,1.566,"11456",1,500,"-1",8
"10",3.409,1.703,"11456",1,500,"1",8
"11",-2.9,1.314,"11456",1,500,"-1",7
"12",0.85,0.744,"11456",1,500,"1",7
"13",-9.562,2.803,"11456",1,500,"-1",5
"14",-2.016,2.34,"11456",1,500,"1",5
"15",-4.352,1.159,"11456",1,500,"-1",4
"16",2.196,2.486,"11456",1,500,"1",4
"17",-4.084,1.402,"11456",1,500,"-1",2
"18",0.789,1.906,"11456",1,500,"1",2
"19",-4.446,2.118,"11456",1,500,"-1",1
"20",2.415,2.147,"11456",1,500,"1",1
