"","-1","-1to1","1to-1","1","sample","shape","BetaSigma","model","segs"
"1",0.862873276370871,0.137126723629129,0.0639710196587874,0.936028980341213,"11034",1,500,"sign",1
"2",0.925925925925926,0.0740740740740741,0.157894736842105,0.842105263157895,"11034",1,500,"gaussian",1
"3",0.964926855643908,0.0350731443560916,0.144996430631383,0.855003569368617,"11034",1,500,"sign",3
"4",0,1,0.02,0.98,"11034",1,500,"gaussian",3
"5",0.804420321095494,0.195579678904506,0.346601151444739,0.653398848555261,"11034",1,500,"sign",4
"6",0.666666666666667,0.333333333333333,0.4,0.6,"11034",1,500,"gaussian",4
"7",0.955371602281649,0.0446283977183512,0.0484508225508676,0.951549177449132,"11034",1,500,"sign",5
"8",0.785714285714286,0.214285714285714,0.117647058823529,0.882352941176471,"11034",1,500,"gaussian",5
"9",0.943621677484857,0.0563783225151433,2.64291287403962e-08,0.999999973570871,"11034",1,500,"sign",6
"10",0.846153846153846,0.153846153846154,0.153846153846154,0.846153846153846,"11034",1,500,"gaussian",6
"11",0.841251373134583,0.158748626865417,0.197968168528204,0.802031831471796,"11034",1,500,"sign",7
"12",0.88,0.12,0.5,0.5,"11034",1,500,"gaussian",7
