"","Re1.(Intercept)","Re1.sd","sample","shape","BetaSigma","status","segs"
"1",-1.705,2.189,"10379",1,500,"-1",89
"2",4.609,1.126,"10379",1,500,"1",89
"3",-1.74,1.517,"10379",1,500,"-1",88
"4",3.725,0.572,"10379",1,500,"1",88
"5",-2.604,0.506,"10379",1,500,"-1",87
"6",-0.723,0.54,"10379",1,500,"1",87
"7",-1.868,4.73,"10379",1,500,"-1",86
"8",8.245,2.951,"10379",1,500,"1",86
"9",-0.782,1.029,"10379",1,500,"-1",85
"10",1.628,0.794,"10379",1,500,"1",85
"11",-2.243,2.391,"10379",1,500,"-1",83
"12",3.532,1.588,"10379",1,500,"1",83
"13",-6.191,1.203,"10379",1,500,"-1",82
"14",0.055,2.235,"10379",1,500,"1",82
"15",-3.343,2.545,"10379",1,500,"-1",81
"16",4.653,2.737,"10379",1,500,"1",81
"17",-2.066,2.669,"10379",1,500,"-1",80
"18",3.948,1.474,"10379",1,500,"1",80
"19",0.71,2.035,"10379",1,500,"-1",79
"20",5.612,0.93,"10379",1,500,"1",79
"21",-3.784,2.05,"10379",1,500,"-1",78
"22",3.925,2.392,"10379",1,500,"1",78
"23",-0.324,0.923,"10379",1,500,"-1",77
"24",3.451,0.894,"10379",1,500,"1",77
"25",-2.364,4.377,"10379",1,500,"-1",76
"26",1.648,1.61,"10379",1,500,"1",76
"27",-5.978,2.429,"10379",1,500,"-1",75
"28",2.045,1.722,"10379",1,500,"1",75
"29",-3.315,2.945,"10379",1,500,"-1",74
"30",6.515,1.635,"10379",1,500,"1",74
"31",-4.328,0.69,"10379",1,500,"-1",73
"32",0.714,2.145,"10379",1,500,"1",73
"33",-0.694,1.627,"10379",1,500,"-1",72
"34",3.402,1.322,"10379",1,500,"1",72
"35",-3.075,2.105,"10379",1,500,"-1",71
"36",4.217,3.435,"10379",1,500,"1",71
"37",-4.2,2.604,"10379",1,500,"-1",70
"38",4.883,2.415,"10379",1,500,"1",70
"39",-11.937,1.303,"10379",1,500,"-1",69
"40",-0.31,5.545,"10379",1,500,"1",69
"41",1.646,1.51,"10379",1,500,"-1",68
"42",4.22,6.055,"10379",1,500,"1",68
"43",-2.389,2.219,"10379",1,500,"-1",67
"44",5.236,2.551,"10379",1,500,"1",67
"45",-2.171,1.535,"10379",1,500,"-1",66
"46",1.871,1.78,"10379",1,500,"1",66
"47",-3.502,3.848,"10379",1,500,"-1",65
"48",-1.026,1.101,"10379",1,500,"1",65
"49",-3.508,1.512,"10379",1,500,"-1",64
"50",1.701,2.237,"10379",1,500,"1",64
"51",-2.024,1.1,"10379",1,500,"-1",63
"52",1.543,1.199,"10379",1,500,"1",63
"53",0.163,4.171,"10379",1,500,"-1",62
"54",0.724,0.976,"10379",1,500,"1",62
"55",-3.423,1.764,"10379",1,500,"-1",61
"56",6.05,2.859,"10379",1,500,"1",61
"57",-3.207,2.874,"10379",1,500,"-1",60
"58",4.544,2.29,"10379",1,500,"1",60
"59",-0.578,1.025,"10379",1,500,"-1",59
"60",2.254,0.943,"10379",1,500,"1",59
"61",-5.377,1.387,"10379",1,500,"-1",58
"62",-0.638,1.304,"10379",1,500,"1",58
"63",-5.053,1.044,"10379",1,500,"-1",57
"64",0.752,2.042,"10379",1,500,"1",57
"65",-0.393,1.766,"10379",1,500,"-1",56
"66",4.962,3.267,"10379",1,500,"1",56
"67",-2.265,1.673,"10379",1,500,"-1",55
"68",2.762,1.91,"10379",1,500,"1",55
"69",-5.088,1.329,"10379",1,500,"-1",54
"70",1.919,3.103,"10379",1,500,"1",54
"71",-0.149,1.081,"10379",1,500,"-1",52
"72",3.135,0.888,"10379",1,500,"1",52
"73",-0.764,2.392,"10379",1,500,"-1",51
"74",7.981,3.61,"10379",1,500,"1",51
"75",-6.876,2.915,"10379",1,500,"-1",50
"76",4.194,3.533,"10379",1,500,"1",50
"77",-5.639,3.194,"10379",1,500,"-1",49
"78",4.399,3.114,"10379",1,500,"1",49
"79",-1.226,2.638,"10379",1,500,"-1",48
"80",6.492,2.34,"10379",1,500,"1",48
"81",-1.314,1.206,"10379",1,500,"-1",47
"82",5.242,2.952,"10379",1,500,"1",47
"83",-6.486,2.179,"10379",1,500,"-1",46
"84",2.722,2.755,"10379",1,500,"1",46
"85",-2.45,1.079,"10379",1,500,"-1",44
"86",1.049,0.973,"10379",1,500,"1",44
"87",-0.852,0.623,"10379",1,500,"-1",43
"88",0.894,0.456,"10379",1,500,"1",43
"89",-3.314,2.746,"10379",1,500,"-1",42
"90",0.939,1.898,"10379",1,500,"1",42
"91",-0.858,2.728,"10379",1,500,"-1",41
"92",5.559,2.113,"10379",1,500,"1",41
"93",-4.373,2.536,"10379",1,500,"-1",40
"94",5.566,2.862,"10379",1,500,"1",40
"95",-2.342,2.436,"10379",1,500,"-1",39
"96",8.176,2.011,"10379",1,500,"1",39
"97",-5.551,2.996,"10379",1,500,"-1",38
"98",2.445,3.351,"10379",1,500,"1",38
"99",-1.066,2.463,"10379",1,500,"-1",36
"100",6.515,1.661,"10379",1,500,"1",36
"101",-2.451,1.796,"10379",1,500,"-1",35
"102",3.473,1.041,"10379",1,500,"1",35
"103",-2.619,1.003,"10379",1,500,"-1",34
"104",-0.63,0.618,"10379",1,500,"1",34
"105",-0.225,3.864,"10379",1,500,"-1",33
"106",1.53,1.114,"10379",1,500,"1",33
"107",-0.529,3.18,"10379",1,500,"-1",32
"108",6.443,2.385,"10379",1,500,"1",32
"109",-7.296,0.856,"10379",1,500,"-1",31
"110",-0.762,2.822,"10379",1,500,"1",31
"111",0.439,3.671,"10379",1,500,"-1",30
"112",0.449,3.67,"10379",1,500,"1",30
"113",-3.499,1.993,"10379",1,500,"-1",29
"114",2.735,1.84,"10379",1,500,"1",29
"115",2.582,1.011,"10379",1,500,"-1",28
"116",5.848,0.71,"10379",1,500,"1",28
"117",-0.244,2.216,"10379",1,500,"-1",27
"118",6.736,2.288,"10379",1,500,"1",27
"119",-1.525,1.656,"10379",1,500,"-1",26
"120",3.571,1.799,"10379",1,500,"1",26
"121",-5.689,1.472,"10379",1,500,"-1",25
"122",-0.031,1.945,"10379",1,500,"1",25
"123",-0.903,0.888,"10379",1,500,"-1",24
"124",2.135,0.677,"10379",1,500,"1",24
"125",-3.005,2.021,"10379",1,500,"-1",23
"126",3.087,1.914,"10379",1,500,"1",23
"127",-0.617,1.043,"10379",1,500,"-1",22
"128",2.717,1.356,"10379",1,500,"1",22
"129",1.266,2.332,"10379",1,500,"-1",21
"130",8.175,2.307,"10379",1,500,"1",21
"131",-3.33,1.612,"10379",1,500,"-1",20
"132",1.006,5.67,"10379",1,500,"1",20
"133",-4.546,1.993,"10379",1,500,"-1",19
"134",2.054,2.934,"10379",1,500,"1",19
"135",0.11,2.131,"10379",1,500,"-1",18
"136",4.757,1.836,"10379",1,500,"1",18
