"","Re1.(Intercept)","Re1.sd","sample","shape","BetaSigma","status"
"1",-0.904,1.286,"11312",1,20,"-1"
"2",1.809,1.291,"11312",1,20,"1"
"3",-0.316,2.149,"11312",2,20,"-1"
"4",0.413,0.871,"11312",2,20,"1"
