"","-1","-1to1","1to-1","1","sample","shape","BetaSigma","model"
"1",0.940960260499774,0.0590397395002263,0.104159657967172,0.895840342032828,"11351",1,20,"sign"
"2",0.814638250140213,0.185361749859787,0.191538684439293,0.808461315560707,"11351",1,20,"gaussian"
"3",0.955038166123262,0.0449618338767381,0.127621262318256,0.872378737681744,"11351",2,20,"sign"
"4",0.759036144578313,0.240963855421687,0.156,0.844,"11351",2,20,"gaussian"
"5",0.953442276976956,0.0465577230230441,0.173410811940258,0.826589188059742,"11351",3,20,"sign"
"6",0.747572815533981,0.252427184466019,0.184397163120567,0.815602836879433,"11351",3,20,"gaussian"
"7",0.942719712486283,0.0572802875137167,0.126490036696329,0.873509963303671,"11351",4,20,"sign"
"8",0.80188679245283,0.19811320754717,0.215789473684211,0.784210526315789,"11351",4,20,"gaussian"
"9",0.900663474445431,0.0993365255545694,0.0879604159351829,0.912039584064817,"11351",5,20,"sign"
"10",0.831325301204819,0.168674698795181,0.159090909090909,0.840909090909091,"11351",5,20,"gaussian"
"11",0.8849380265535,0.1150619734465,0.137333690001299,0.862666309998701,"11351",6,20,"sign"
"12",0.788135593220339,0.211864406779661,0.211864406779661,0.788135593220339,"11351",6,20,"gaussian"
"13",0.963163039973587,0.0368369600264126,0.125853369746088,0.874146630253912,"11351",7,20,"sign"
"14",0.788990825688073,0.211009174311927,0.171641791044776,0.828358208955224,"11351",7,20,"gaussian"
