"","Re1.(Intercept)","Re1.sd","sample","shape","BetaSigma","status"
"1",-0.027,1.178,"11252",1,20,"-1"
"2",-0.168,3.597,"11252",1,20,"1"
"3",0.123,0.826,"11252",2,20,"-1"
"4",0.537,2.711,"11252",2,20,"1"
