"","Re1.(Intercept)","Re1.sd","sample","shape","BetaSigma","status","segs"
"1",-1.837,1.129,"10374",1,500,"-1",69
"2",1.22,0.865,"10374",1,500,"1",69
"3",-5.889,0.978,"10374",1,500,"-1",68
"4",-0.434,2.373,"10374",1,500,"1",68
"5",-4.63,1.45,"10374",1,500,"-1",67
"6",0.454,0.969,"10374",1,500,"1",67
"7",-5.425,1.204,"10374",1,500,"-1",66
"8",-0.256,2.059,"10374",1,500,"1",66
"9",-1.664,2.206,"10374",1,500,"-1",65
"10",5.175,1.84,"10374",1,500,"1",65
"11",-3.554,1.583,"10374",1,500,"-1",64
"12",3.108,2.186,"10374",1,500,"1",64
"13",0.419,2.415,"10374",1,500,"-1",63
"14",6.077,1.395,"10374",1,500,"1",63
"15",-6.546,1.578,"10374",1,500,"-1",62
"16",-0.809,2.928,"10374",1,500,"1",62
"17",-4.898,2.125,"10374",1,500,"-1",61
"18",1.482,2.85,"10374",1,500,"1",61
"19",-0.17,1.917,"10374",1,500,"-1",60
"20",0.157,9.616,"10374",1,500,"1",60
"21",-2.645,1.434,"10374",1,500,"-1",59
"22",0.25,1.304,"10374",1,500,"1",59
"23",-3.404,1.815,"10374",1,500,"-1",58
"24",4.761,2.486,"10374",1,500,"1",58
"25",-5.868,1.771,"10374",1,500,"-1",57
"26",-1.314,1.521,"10374",1,500,"1",57
"27",-3.303,2.409,"10374",1,500,"-1",56
"28",2.877,2.077,"10374",1,500,"1",56
"29",-4.247,2.066,"10374",1,500,"-1",55
"30",0.463,0.853,"10374",1,500,"1",55
"31",-0.771,1.247,"10374",1,500,"-1",54
"32",2.331,0.107,"10374",1,500,"1",54
"33",-7.147,1.703,"10374",1,500,"-1",52
"34",-1.278,1.572,"10374",1,500,"1",52
"35",-8.356,1.881,"10374",1,500,"-1",51
"36",1.882,3.354,"10374",1,500,"1",51
"37",-3.906,1.761,"10374",1,500,"-1",50
"38",1.386,2.095,"10374",1,500,"1",50
"39",-3.964,2.208,"10374",1,500,"-1",49
"40",2.227,3.147,"10374",1,500,"1",49
"41",-2.906,1.686,"10374",1,500,"-1",48
"42",2.745,2.401,"10374",1,500,"1",48
"43",-1.681,2.195,"10374",1,500,"-1",47
"44",4.994,1.591,"10374",1,500,"1",47
"45",-4.825,1.096,"10374",1,500,"-1",46
"46",-1.094,1.044,"10374",1,500,"1",46
"47",-2.684,1.928,"10374",1,500,"-1",45
"48",2.082,1.511,"10374",1,500,"1",45
"49",-3.926,2.329,"10374",1,500,"-1",44
"50",3.045,3.253,"10374",1,500,"1",44
"51",-2.217,1.439,"10374",1,500,"-1",43
"52",2.811,2.039,"10374",1,500,"1",43
"53",-1.079,1.973,"10374",1,500,"-1",42
"54",5.365,2.43,"10374",1,500,"1",42
"55",-1.692,2.356,"10374",1,500,"-1",41
"56",3.416,1.198,"10374",1,500,"1",41
"57",-1.657,1.716,"10374",1,500,"-1",40
"58",2.029,1.533,"10374",1,500,"1",40
"59",-5.27,1.359,"10374",1,500,"-1",39
"60",-0.343,1.875,"10374",1,500,"1",39
"61",-2.264,4.78,"10374",1,500,"-1",38
"62",3.392,1.449,"10374",1,500,"1",38
"63",-9.895,2.106,"10374",1,500,"-1",37
"64",-3.27,2.003,"10374",1,500,"1",37
"65",-1.041,1.276,"10374",1,500,"-1",36
"66",2.875,3.182,"10374",1,500,"1",36
"67",-4.238,0.83,"10374",1,500,"-1",35
"68",-0.667,1.343,"10374",1,500,"1",35
"69",-0.087,1.883,"10374",1,500,"-1",34
"70",4.447,1.072,"10374",1,500,"1",34
"71",-3.25,0.99,"10374",1,500,"-1",33
"72",0.475,1.261,"10374",1,500,"1",33
"73",-5.358,2.005,"10374",1,500,"-1",32
"74",1.402,2.679,"10374",1,500,"1",32
"75",-1.706,3.55,"10374",1,500,"-1",31
"76",0.292,1.178,"10374",1,500,"1",31
"77",-2.879,2.187,"10374",1,500,"-1",30
"78",2.18,1.964,"10374",1,500,"1",30
"79",-2.813,1.472,"10374",1,500,"-1",28
"80",1.671,1.916,"10374",1,500,"1",28
"81",-3.007,1.341,"10374",1,500,"-1",27
"82",1.543,2.032,"10374",1,500,"1",27
"83",-1.824,3.411,"10374",1,500,"-1",26
"84",5.724,1.687,"10374",1,500,"1",26
"85",-5.829,0.727,"10374",1,500,"-1",25
"86",-0.347,2.554,"10374",1,500,"1",25
"87",-2.593,6.985,"10374",1,500,"-1",24
