"","Re1.(Intercept)","Re1.sd","sample","shape","BetaSigma","status"
"1",-0.347,1.084,"11247",1,20,"-1"
"2",0.378,3.111,"11247",1,20,"1"
"3",-0.302,0.735,"11247",2,20,"-1"
"4",0.02,2.216,"11247",2,20,"1"
"5",-1.058,0.904,"11247",3,20,"-1"
"6",0.986,0.964,"11247",3,20,"1"
