"","Re1.(Intercept)","Re1.sd","sample","shape","BetaSigma","status"
"1",-0.325,1.055,"11005",1,20,"-1"
"2",0.152,2.884,"11005",1,20,"1"
"3",0.039,0.911,"11005",2,20,"-1"
"4",0.035,2.56,"11005",2,20,"1"
