"","Re1.(Intercept)","Re1.sd","sample","shape","BetaSigma","status","segs"
"1",-1.531,1.602,"10862",1,500,"-1",39
"2",2.92,1.692,"10862",1,500,"1",39
"3",-1.422,0.679,"10862",1,500,"-1",38
"4",0.853,0.793,"10862",1,500,"1",38
"5",-1.289,1.189,"10862",1,500,"-1",37
"6",-0.615,5.195,"10862",1,500,"1",37
"7",-1.793,1.232,"10862",1,500,"-1",36
"8",1.263,1.393,"10862",1,500,"1",36
"9",-1.613,4.047,"10862",1,500,"-1",34
"10",7.248,2.514,"10862",1,500,"1",34
"11",-1.443,1.749,"10862",1,500,"-1",33
"12",3.298,0.352,"10862",1,500,"1",33
"13",-2.836,1.946,"10862",1,500,"-1",32
"14",1.603,1.479,"10862",1,500,"1",32
"15",-0.722,4.137,"10862",1,500,"-1",31
"16",-0.094,1.452,"10862",1,500,"1",31
"17",-2.093,1.615,"10862",1,500,"-1",30
"18",3.503,1.697,"10862",1,500,"1",30
"19",-5.945,1.943,"10862",1,500,"-1",29
"20",1.331,2.444,"10862",1,500,"1",29
"21",-3.896,2.5,"10862",1,500,"-1",28
"22",2.713,2.22,"10862",1,500,"1",28
"23",-2.144,1.141,"10862",1,500,"-1",27
"24",2.312,1.686,"10862",1,500,"1",27
"25",-0.963,1.503,"10862",1,500,"-1",26
"26",-0.73,5.138,"10862",1,500,"1",26
"27",-2.53,2.36,"10862",1,500,"-1",25
"28",2.333,0.998,"10862",1,500,"1",25
"29",-2.888,0.603,"10862",1,500,"-1",24
"30",0.838,0.797,"10862",1,500,"1",24
"31",-4.017,0.945,"10862",1,500,"-1",23
"32",0.318,1.54,"10862",1,500,"1",23
"33",-2.65,4.477,"10862",1,500,"-1",22
"34",0.88,1.233,"10862",1,500,"1",22
"35",-2.971,1.123,"10862",1,500,"-1",21
"36",1.185,1.316,"10862",1,500,"1",21
"37",-3.313,1.176,"10862",1,500,"-1",20
"38",-0.245,1.504,"10862",1,500,"1",20
"39",-5.27,1.965,"10862",1,500,"-1",19
"40",2.913,3.717,"10862",1,500,"1",19
"41",-4.653,2.27,"10862",1,500,"-1",18
"42",2.99,3.284,"10862",1,500,"1",18
"43",-2.096,2.665,"10862",1,500,"-1",17
"44",5.532,0.715,"10862",1,500,"1",17
"45",-3.533,1.163,"10862",1,500,"-1",16
"46",1.159,1.659,"10862",1,500,"1",16
"47",1.212,1.387,"10862",1,500,"-1",15
"48",6.419,1.257,"10862",1,500,"1",15
"49",-6.06,2.322,"10862",1,500,"-1",14
"50",1.029,2.122,"10862",1,500,"1",14
"51",-4.301,1.394,"10862",1,500,"-1",13
"52",-0.155,0.975,"10862",1,500,"1",13
"53",-1.647,0.49,"10862",1,500,"-1",12
"54",0.925,1.147,"10862",1,500,"1",12
"55",-1.991,4.579,"10862",1,500,"-1",11
"56",0.321,1.343,"10862",1,500,"1",11
"57",-0.412,0.97,"10862",1,500,"-1",10
"58",3.303,0.684,"10862",1,500,"1",10
"59",-3.494,0.931,"10862",1,500,"-1",9
"60",0.644,1.514,"10862",1,500,"1",9
"61",-3.516,2.255,"10862",1,500,"-1",8
"62",3.2,2.431,"10862",1,500,"1",8
"63",-1.328,1.809,"10862",1,500,"-1",7
"64",3.954,0.819,"10862",1,500,"1",7
"65",-1.682,4.151,"10862",1,500,"-1",6
"66",6.517,2.313,"10862",1,500,"1",6
"67",-7.362,1.542,"10862",1,500,"-1",5
"68",0.704,3.732,"10862",1,500,"1",5
"69",-6.366,0.856,"10862",1,500,"-1",4
"70",-1.77,1.236,"10862",1,500,"1",4
"71",-2.745,2.44,"10862",1,500,"-1",3
"72",1.01,6.721,"10862",1,500,"1",3
"73",-2.515,1.534,"10862",1,500,"-1",2
"74",1.766,1.337,"10862",1,500,"1",2
"75",-2.943,1.561,"10862",1,500,"-1",1
"76",2.877,1.84,"10862",1,500,"1",1
