"","Re1.(Intercept)","Re1.sd","sample","shape","BetaSigma","status","segs"
"1",-2.056,1.021,"11375",1,500,"-1",69
"2",1.315,1.301,"11375",1,500,"1",69
"3",-4.386,1.881,"11375",1,500,"-1",68
"4",1.042,1.712,"11375",1,500,"1",68
"5",-5.855,1.016,"11375",1,500,"-1",67
"6",-0.878,1.786,"11375",1,500,"1",67
"7",-2.65,4.167,"11375",1,500,"-1",66
"8",10.592,1.876,"11375",1,500,"1",66
"9",-1.131,2.415,"11375",1,500,"-1",65
"10",5.232,1.705,"11375",1,500,"1",65
"11",-5.012,1.183,"11375",1,500,"-1",64
"12",-0.612,1.756,"11375",1,500,"1",64
"13",-1.31,1.779,"11375",1,500,"-1",63
"14",3.586,1.96,"11375",1,500,"1",63
"15",-4.382,1.364,"11375",1,500,"-1",62
"16",2.962,2.224,"11375",1,500,"1",62
"17",-1.23,2.044,"11375",1,500,"-1",61
"18",6.454,2.435,"11375",1,500,"1",61
"19",-2.458,1.422,"11375",1,500,"-1",60
"20",1.279,0.883,"11375",1,500,"1",60
"21",-4.335,1.129,"11375",1,500,"-1",59
"22",0.972,3.19,"11375",1,500,"1",59
"23",-4.314,2.14,"11375",1,500,"-1",58
"24",1.775,3.628,"11375",1,500,"1",58
"25",-3.199,3.471,"11375",1,500,"-1",57
"26",6.819,3.257,"11375",1,500,"1",57
"27",-5.563,0.827,"11375",1,500,"-1",56
"28",0.417,1.877,"11375",1,500,"1",56
"29",-0.104,0.259,"11375",1,500,"-1",55
"30",1.099,0.452,"11375",1,500,"1",55
"31",-3.905,1.398,"11375",1,500,"-1",54
"32",1.323,1.176,"11375",1,500,"1",54
"33",-2.065,2.8,"11375",1,500,"-1",53
"34",7.793,4.386,"11375",1,500,"1",53
"35",0.572,3.331,"11375",1,500,"-1",52
"36",7.679,2.522,"11375",1,500,"1",52
"37",-2.025,4.162,"11375",1,500,"-1",51
"38",10.161,1.418,"11375",1,500,"1",51
"39",0.593,2.854,"11375",1,500,"-1",50
"40",0.75,0.544,"11375",1,500,"1",50
"41",-1.663,2.363,"11375",1,500,"-1",49
"42",7.164,5.706,"11375",1,500,"1",49
