"","-1","-1to1","1to-1","1","sample","shape","BetaSigma","model"
"1",0.93477679953951,0.0652232004604902,0.110378424994134,0.889621575005865,"9468",1,20,"sign"
"2",0.806467417932386,0.193532582067614,0.18854415274463,0.81145584725537,"9468",1,20,"gaussian"
"3",0.929873298958481,0.0701267010415193,0.123505476924931,0.876494523075069,"9468",2,20,"sign"
"4",0.804744525547445,0.195255474452555,0.184668989547038,0.815331010452962,"9468",2,20,"gaussian"
"5",0.876853571942635,0.123146428057365,0.0581905377590007,0.941809462240999,"9468",3,20,"sign"
"6",0.824022346368715,0.175977653631285,0.217241379310345,0.782758620689655,"9468",3,20,"gaussian"
"7",0.949558593055677,0.0504414069443229,0.141854025463933,0.858145974536067,"9468",4,20,"sign"
"8",0.813559322033898,0.186440677966102,0.215686274509804,0.784313725490196,"9468",4,20,"gaussian"
"9",0.936618048875637,0.0633819511243627,0.212941403458019,0.787058596541981,"9468",5,20,"sign"
"10",0.713114754098361,0.286885245901639,0.168269230769231,0.831730769230769,"9468",5,20,"gaussian"
