"","Re1.(Intercept)","Re1.sd","sample","shape","BetaSigma","status"
"1",-0.207,1.039,"10856",1,20,"-1"
"2",0.401,2.973,"10856",1,20,"1"
"3",-0.768,0.905,"10856",2,20,"-1"
"4",0.868,1.894,"10856",2,20,"1"
"5",-1.976,1.37,"10856",3,20,"-1"
"6",0.676,1.186,"10856",3,20,"1"
"7",-1.08,1.325,"10856",4,20,"-1"
"8",2.102,1.494,"10856",4,20,"1"
"9",-0.402,1.156,"10856",5,20,"-1"
"10",2.44,1.157,"10856",5,20,"1"
"11",-0.707,1.094,"10856",6,20,"-1"
"12",2.196,0.801,"10856",6,20,"1"
