"","Re1.(Intercept)","Re1.sd","sample","shape","BetaSigma","status"
"1",-0.279,1.111,"10509",1,20,"-1"
"2",0.655,2.958,"10509",1,20,"1"
"3",-0.1,0.81,"10509",2,20,"-1"
"4",0.221,2.443,"10509",2,20,"1"
"5",-0.369,1.204,"10509",3,20,"-1"
"6",2.637,0.939,"10509",3,20,"1"
"7",-0.25,0.962,"10509",4,20,"-1"
"8",2.198,1.344,"10509",4,20,"1"
"9",-0.434,0.948,"10509",5,20,"-1"
"10",1.963,0.83,"10509",5,20,"1"
