"","-1","-1to1","1to-1","1","sample","shape","BetaSigma","model"
"1",0.894312328217244,0.105687671782756,0.0573394881723196,0.94266051182768,"9528",1,20,"sign"
"2",0.813776999416229,0.186223000583771,0.177025527192009,0.822974472807991,"9528",1,20,"gaussian"
"3",0.913721091314928,0.0862789086850717,0.124767382811282,0.875232617188718,"9528",2,20,"sign"
"4",0.765451664025357,0.234548335974643,0.197860962566845,0.802139037433155,"9528",2,20,"gaussian"
"5",0.905225187304146,0.094774812695854,0.107376777902479,0.89262322209752,"9528",3,20,"sign"
"6",0.788505747126437,0.211494252873563,0.221686746987952,0.778313253012048,"9528",3,20,"gaussian"
"7",0.911366249028341,0.0886337509716596,0.078911460290469,0.921088539709531,"9528",4,20,"sign"
"8",0.78494623655914,0.21505376344086,0.146520146520147,0.853479853479853,"9528",4,20,"gaussian"
"9",0.905993827747136,0.0940061722528637,0.124047275478613,0.875952724521387,"9528",5,20,"sign"
"10",0.772727272727273,0.227272727272727,0.244755244755245,0.755244755244755,"9528",5,20,"gaussian"
"11",0.978487475238065,0.021512524761935,0.146951276534326,0.853048723465674,"9528",6,20,"sign"
"12",0.76984126984127,0.23015873015873,0.223076923076923,0.776923076923077,"9528",6,20,"gaussian"
"13",0.913775582299368,0.0862244177006317,0.21248568573475,0.78751431426525,"9528",7,20,"sign"
"14",0.775609756097561,0.224390243902439,0.23469387755102,0.76530612244898,"9528",7,20,"gaussian"
"15",0.937296318607842,0.0627036813921584,0.126450806338355,0.873549193661645,"9528",8,20,"sign"
"16",0.799043062200957,0.200956937799043,0.185022026431718,0.814977973568282,"9528",8,20,"gaussian"
"17",0.880283191207031,0.119716808792969,0.0466264045509198,0.95337359544908,"9528",9,20,"sign"
"18",0.783018867924528,0.216981132075472,0.148387096774194,0.851612903225806,"9528",9,20,"gaussian"
