"","-1","-1to1","1to-1","1","sample","shape","BetaSigma","model","segs"
"1",0.909104551626201,0.0908954483737993,0.0782805819753724,0.921719418024627,"10995",1,500,"sign",1
"2",0.88,0.12,0.117647058823529,0.882352941176471,"10995",1,500,"gaussian",1
"3",0.869203967400436,0.130796032599564,0.137647503730078,0.862352496269922,"10995",1,500,"sign",2
"4",0.888888888888889,0.111111111111111,0.166666666666667,0.833333333333333,"10995",1,500,"gaussian",2
"5",0.937821229255507,0.0621787707444927,0.0382833944201503,0.96171660557985,"10995",1,500,"sign",3
"6",0.86,0.14,0.216216216216216,0.783783783783784,"10995",1,500,"gaussian",3
"7",0.956520845839605,0.0434791541603946,0.0319294517730732,0.968070548226927,"10995",1,500,"sign",4
"8",0.914285714285714,0.0857142857142857,0.136363636363636,0.863636363636364,"10995",1,500,"gaussian",4
"9",0.945338014323194,0.0546619856768063,0.0252150428943004,0.9747849571057,"10995",1,500,"sign",5
"10",0.878787878787879,0.121212121212121,0.16,0.84,"10995",1,500,"gaussian",5
"11",0.847573209847592,0.152426790152409,0.119339354278792,0.880660645721208,"10995",1,500,"sign",7
"12",0.846153846153846,0.153846153846154,0.125,0.875,"10995",1,500,"gaussian",7
"13",0.978233528755668,0.0217664712443316,0.0286668162610632,0.971333183738937,"10995",1,500,"sign",8
"14",0.894736842105263,0.105263157894737,0.0476190476190476,0.952380952380952,"10995",1,500,"gaussian",8
"15",0.945906163491835,0.0540938365081651,0.0497310768390937,0.950268923160906,"10995",1,500,"sign",9
"16",0.824324324324324,0.175675675675676,0.167741935483871,0.832258064516129,"10995",1,500,"gaussian",9
"17",0.912275349539836,0.0877246504601643,0.033496972554487,0.966503027445513,"10995",1,500,"sign",10
"18",0.936170212765957,0.0638297872340425,0.0697674418604651,0.930232558139535,"10995",1,500,"gaussian",10
"19",0.848722212059047,0.151277787940953,0.0715867593908526,0.928413240609147,"10995",1,500,"sign",12
"20",0.863636363636364,0.136363636363636,0.35,0.65,"10995",1,500,"gaussian",12
"21",0.963786547081372,0.0362134529186285,1.91786698713243e-10,0.999999999808213,"10995",1,500,"sign",13
"22",0.961538461538462,0.0384615384615385,0.05,0.95,"10995",1,500,"gaussian",13
"23",0.92381623069715,0.0761837693028502,0.0695439467854598,0.93045605321454,"10995",1,500,"sign",14
"24",0.9,0.1,0.116279069767442,0.883720930232558,"10995",1,500,"gaussian",14
"25",0.969240827619244,0.0307591723807564,0.040001793829219,0.959998206170781,"10995",1,500,"sign",15
"26",0.967741935483871,0.032258064516129,0.0740740740740741,0.925925925925926,"10995",1,500,"gaussian",15
"27",0.804420321095494,0.195579678904506,0.346601151444739,0.653398848555261,"10995",1,500,"sign",16
"28",0.666666666666667,0.333333333333333,0.4,0.6,"10995",1,500,"gaussian",16
"29",0.892815184881894,0.107184815118106,0.0604760399449318,0.939523960055068,"10995",1,500,"sign",17
"30",0.85,0.15,0.5,0.5,"10995",1,500,"gaussian",17
"31",0.965107568368065,0.0348924316319355,0.0242660192378974,0.975733980762102,"10995",1,500,"sign",18
"32",0.974683544303797,0.0253164556962025,0.0327868852459016,0.967213114754098,"10995",1,500,"gaussian",18
"33",0.970553599043736,0.0294464009562643,0.0119165758570887,0.988083424142911,"10995",1,500,"sign",19
"34",0.865384615384615,0.134615384615385,0.106060606060606,0.893939393939394,"10995",1,500,"gaussian",19
"35",0.914751710453272,0.0852482895467284,0.0531141269108867,0.946885873089113,"10995",1,500,"sign",20
"36",0.928571428571429,0.0714285714285714,0.5,0.5,"10995",1,500,"gaussian",20
"37",0.977793088152076,0.0222069118479244,0.0241735427634677,0.975826457236532,"10995",1,500,"sign",21
"38",0.931034482758621,0.0689655172413793,0.0721649484536082,0.927835051546392,"10995",1,500,"gaussian",21
"39",0.82077874926853,0.179221250731469,0.0941298378627053,0.905870162137295,"10995",1,500,"sign",22
"40",0.80952380952381,0.19047619047619,0.195121951219512,0.804878048780488,"10995",1,500,"gaussian",22
"41",0.909373988077652,0.0906260119223476,0.0369398949868641,0.963060105013136,"10995",1,500,"sign",23
"42",0.931034482758621,0.0689655172413793,0.25,0.75,"10995",1,500,"gaussian",23
"43",0.941161198641323,0.0588388013586773,0.0454598140512843,0.954540185948716,"10995",1,500,"sign",24
"44",0.777777777777778,0.222222222222222,0.0666666666666667,0.933333333333333,"10995",1,500,"gaussian",24
"45",0.931065598318501,0.068934401681499,0.0420053429739196,0.95799465702608,"10995",1,500,"sign",25
"46",0.727272727272727,0.272727272727273,0.0454545454545455,0.954545454545455,"10995",1,500,"gaussian",25
"47",0.939713578750537,0.0602864212494632,0.0247610364479614,0.975238963552039,"10995",1,500,"sign",26
"48",0.892857142857143,0.107142857142857,0.0588235294117647,0.941176470588235,"10995",1,500,"gaussian",26
"49",0.972568421277232,0.0274315787227682,0.0619002090729404,0.93809979092706,"10995",1,500,"sign",27
"50",0.866666666666667,0.133333333333333,0.208333333333333,0.791666666666667,"10995",1,500,"gaussian",27
"51",0.869984768102139,0.130015231897861,0.210231736273597,0.789768263726403,"10995",1,500,"sign",28
"52",0.75,0.25,0.333333333333333,0.666666666666667,"10995",1,500,"gaussian",28
"53",0.928915138726447,0.0710848612735527,0.0825455709493522,0.917454429050648,"10995",1,500,"sign",29
"54",0.916666666666667,0.0833333333333333,0.15625,0.84375,"10995",1,500,"gaussian",29
"55",0.877238321264733,0.122761678735267,0.0584872317633647,0.941512768236635,"10995",1,500,"sign",30
"56",0.875,0.125,0.142857142857143,0.857142857142857,"10995",1,500,"gaussian",30
"57",0.912821651549005,0.0871783484509947,0.0936557183086835,0.906344281691317,"10995",1,500,"sign",31
"58",0.777777777777778,0.222222222222222,0.0833333333333333,0.916666666666667,"10995",1,500,"gaussian",31
"59",0.848139360572879,0.151860639427122,0.120287082234708,0.879712917765292,"10995",1,500,"sign",32
"60",1,0,0.0714285714285714,0.928571428571429,"10995",1,500,"gaussian",32
"61",0.939504745669543,0.0604952543304575,0.0747166863040556,0.925283313695944,"10995",1,500,"sign",33
"62",0.96,0.04,0.272727272727273,0.727272727272727,"10995",1,500,"gaussian",33
"63",0.971098179861252,0.0289018201387477,0.0618655893939904,0.93813441060601,"10995",1,500,"sign",34
"64",0.88,0.12,0.157894736842105,0.842105263157895,"10995",1,500,"gaussian",34
"65",0.943696256060791,0.0563037439392088,0.0569023667116494,0.943097633288351,"10995",1,500,"sign",35
"66",0.9,0.1,0.107142857142857,0.892857142857143,"10995",1,500,"gaussian",35
"67",0.921400222881677,0.0785997771183234,0.0592436475297317,0.940756352470268,"10995",1,500,"sign",36
"68",0.891891891891892,0.108108108108108,0.222222222222222,0.777777777777778,"10995",1,500,"gaussian",36
"69",0.999999999715822,2.84178294763796e-10,0.142856378516473,0.857143621483527,"10995",1,500,"sign",37
"70",1,0,0.142857142857143,0.857142857142857,"10995",1,500,"gaussian",37
"71",0.902018779343798,0.0979812206562019,0.0950583625543291,0.904941637445671,"10995",1,500,"sign",38
"72",0.85,0.15,0.0930232558139535,0.906976744186046,"10995",1,500,"gaussian",38
"73",0.928476586129828,0.0715234138701717,0.030212095883941,0.969787904116059,"10995",1,500,"sign",39
"74",0.916666666666667,0.0833333333333333,0.0416666666666667,0.958333333333333,"10995",1,500,"gaussian",39
"75",0.968294560579025,0.0317054394209752,0.0742741658704513,0.925725834129549,"10995",1,500,"sign",40
"76",0.875,0.125,0.15625,0.84375,"10995",1,500,"gaussian",40
"77",0.999999999999999,9.64217014569263e-16,0.12601543903881,0.87398456096119,"10995",1,500,"sign",41
"78",1,0,0.142857142857143,0.857142857142857,"10995",1,500,"gaussian",41
"79",0.945359040537933,0.0546409594620674,0.0740303550968383,0.925969644903162,"10995",1,500,"sign",42
"80",0.692307692307692,0.307692307692308,0.123076923076923,0.876923076923077,"10995",1,500,"gaussian",42
"81",0.964653556813026,0.0353464431869738,0.0188553248017352,0.981144675198265,"10995",1,500,"sign",43
"82",0.934306569343066,0.0656934306569343,0.0684931506849315,0.931506849315068,"10995",1,500,"gaussian",43
"83",0.952587057021062,0.0474129429789382,0.0182943473298763,0.981705652670124,"10995",1,500,"sign",44
"84",0.893203883495146,0.106796116504854,0.0814814814814815,0.918518518518519,"10995",1,500,"gaussian",44
"85",0.961766142053087,0.0382338579469125,0.0250605882500067,0.974939411749993,"10995",1,500,"sign",45
"86",0.875,0.125,0.125,0.875,"10995",1,500,"gaussian",45
