"","Re1.(Intercept)","Re1.sd","sample","shape","BetaSigma","status"
"1",-0.915,1.172,"10184",1,20,"-1"
"2",1.763,1.337,"10184",1,20,"1"
"3",-0.919,2.753,"10184",2,20,"-1"
"4",0.303,1.132,"10184",2,20,"1"
"5",-1.428,1.262,"10184",3,20,"-1"
"6",1.17,1.282,"10184",3,20,"1"
