"","sample","shape","BetaSigma","Ra","Rq","Rv","Rp","Rx","Rsk","Rku","RzJIS"
"1","9531",1,20,1.15892332865142,1.53340738062611,3.53553390593274,5.19946946895744,8.73500337489017,0.656942997450756,3.83187903883266,8.34039946303772
"2","9531",2,20,1.21192039324981,1.57018647799935,4.91934955049954,4.86832999525246,9.787679545752,0.0666493489776354,3.10021284074055,8.49118752909929
"3","9531",3,20,0.970196013752145,1.22149552234348,2.84604989415159,3.53553390593274,6.38158380008432,0.595433370336248,2.67486836198602,5.48254401333171
"4","9531",4,20,1.25020241252339,1.56173309366374,4.59999999999999,3.53553390593274,8.13553390593273,-0.525607259009784,2.68898216982434,7.36926236603196
"5","9531",5,20,1.12686116620351,1.39251541653791,2.99999999999995,3.47850542618518,6.47850542618514,0.283510600361382,2.42135059693486,5.81807934096808
"6","9531",6,20,1.09247223157086,1.41763381484541,3.73054056503185,4.31455497304005,8.0450955380719,-0.00588862283746955,3.02225085454637,7.29046231989645
"7","9531",7,20,0.897492943174475,1.13471107436042,2.66789187539966,2.49136439561219,5.15925627101185,-0.449323435758722,2.55686684139323,4.77958930993254
"8","9531",8,20,0.986739827863404,1.28829582681922,2.42535625036334,4.20000000000002,6.62535625036336,1.07090884500217,3.40286469464633,6.00840277527383
"9","9531",9,20,0.933038749053154,1.19277077638529,3,3.15135438863332,6.15135438863332,-0.0788443935709585,2.75898869792336,5.49802461030046
"10","9531",10,20,0.960887494631092,1.22135098183721,2.51204798206109,4.6,7.11204798206109,0.57150216168567,3.46796481324264,6.11673843014948
