"","Re1.(Intercept)","Re1.sd","sample","shape","BetaSigma","status","segs"
"1",-1.816,2.203,"11377",1,500,"-1",30
"2",4.479,1.716,"11377",1,500,"1",30
"3",-5.412,0.766,"11377",1,500,"-1",29
"4",0.629,1.937,"11377",1,500,"1",29
"5",-1.737,1.71,"11377",1,500,"-1",28
"6",2.768,1.648,"11377",1,500,"1",28
"7",-3.06,1.045,"11377",1,500,"-1",27
"8",1.863,2.036,"11377",1,500,"1",27
"9",-2.059,4.567,"11377",1,500,"-1",26
"10",-0.552,1.16,"11377",1,500,"1",26
"11",-0.938,3.495,"11377",1,500,"-1",25
"12",6.199,1.855,"11377",1,500,"1",25
"13",0.707,0,"11377",1,500,"-1",24
"14",0.707,0.707,"11377",1,500,"1",24
"15",-4.242,2.904,"11377",1,500,"-1",23
"16",5.567,3.744,"11377",1,500,"1",23
"17",-2.56,2.271,"11377",1,500,"-1",22
"18",3.954,2.151,"11377",1,500,"1",22
"19",0.863,0.955,"11377",1,500,"-1",21
"20",1.391,4.303,"11377",1,500,"1",21
"21",-1.27,0.404,"11377",1,500,"-1",20
"22",-0.021,0.454,"11377",1,500,"1",20
"23",0.696,0.896,"11377",1,500,"-1",19
"24",1.787,3.18,"11377",1,500,"1",19
"25",-6.792,2.477,"11377",1,500,"-1",18
"26",0.987,2.653,"11377",1,500,"1",18
"27",-0.314,0.75,"11377",1,500,"-1",17
"28",0.448,2.682,"11377",1,500,"1",17
"29",-2.952,2.708,"11377",1,500,"-1",16
"30",5.08,1.99,"11377",1,500,"1",16
"31",-6.407,0.814,"11377",1,500,"-1",15
"32",-0.499,2.107,"11377",1,500,"1",15
"33",-1.889,3.168,"11377",1,500,"-1",14
"34",5.292,2.45,"11377",1,500,"1",14
"35",-1.492,0.368,"11377",1,500,"-1",13
"36",-0.213,0.412,"11377",1,500,"1",13
"37",-0.907,0.969,"11377",1,500,"-1",11
"38",4.212,2.159,"11377",1,500,"1",11
"39",-0.55,0.429,"11377",1,500,"-1",10
"40",2.04,1.007,"11377",1,500,"1",10
"41",0.923,2.027,"11377",1,500,"-1",9
"42",6.015,1.466,"11377",1,500,"1",9
"43",2.631,1.38,"11377",1,500,"-1",8
"44",6.077,5.988,"11377",1,500,"1",8
"45",-1.361,1.818,"11377",1,500,"-1",7
"46",4.294,2.028,"11377",1,500,"1",7
"47",-0.525,1.365,"11377",1,500,"-1",6
"48",5.027,1.027,"11377",1,500,"1",6
"49",-4.822,1.509,"11377",1,500,"-1",5
"50",0.655,2.405,"11377",1,500,"1",5
"51",-1.603,1.648,"11377",1,500,"-1",4
"52",3.081,2.074,"11377",1,500,"1",4
"53",-1.108,2.884,"11377",1,500,"-1",3
"54",5.589,2.063,"11377",1,500,"1",3
"55",-4.635,2.787,"11377",1,500,"-1",2
"56",4.337,2.407,"11377",1,500,"1",2
"57",-1.578,3.741,"11377",1,500,"-1",1
"58",-0.355,0.688,"11377",1,500,"1",1
