"","Re1.(Intercept)","Re1.sd","sample","shape","BetaSigma","status","segs"
"1",-1.847,4.199,"11004",1,500,"-1",97
"2",-0.846,1.368,"11004",1,500,"1",97
"3",-0.924,2.023,"11004",1,500,"-1",96
"4",4.292,1.361,"11004",1,500,"1",96
"5",-5.951,1.647,"11004",1,500,"-1",95
"6",1.293,2.808,"11004",1,500,"1",95
"7",-5.159,1.087,"11004",1,500,"-1",94
"8",0.844,2.759,"11004",1,500,"1",94
"9",-3.548,2.234,"11004",1,500,"-1",93
"10",2.281,1.305,"11004",1,500,"1",93
"11",0.569,3.745,"11004",1,500,"-1",92
"12",12.234,3.021,"11004",1,500,"1",92
"13",-3.966,8.355,"11004",1,500,"-1",91
"14",12.659,2.83,"11004",1,500,"1",91
"15",2.143,4.131,"11004",1,500,"-1",90
"16",13.099,2.92,"11004",1,500,"1",90
"17",-1.982,3.374,"11004",1,500,"-1",89
"18",11.131,3.709,"11004",1,500,"1",89
"19",-0.867,1.917,"11004",1,500,"-1",88
"20",4.635,1.476,"11004",1,500,"1",88
"21",-2.74,2.119,"11004",1,500,"-1",87
"22",3.268,1.63,"11004",1,500,"1",87
"23",-3.065,2.59,"11004",1,500,"-1",86
"24",5.235,1.657,"11004",1,500,"1",86
"25",-0.459,3.694,"11004",1,500,"-1",85
"26",1.19,0.831,"11004",1,500,"1",85
"27",-6.271,1.928,"11004",1,500,"-1",84
"28",0.761,2.968,"11004",1,500,"1",84
"29",-7.689,1.372,"11004",1,500,"-1",83
"30",-0.948,2.114,"11004",1,500,"1",83
"31",-2.318,7.619,"11004",1,500,"-1",82
"32",15.888,3.769,"11004",1,500,"1",82
"33",-1.29,1.001,"11004",1,500,"-1",81
"34",1.459,1.083,"11004",1,500,"1",81
"35",-5.539,1.363,"11004",1,500,"-1",80
"36",-0.261,2.29,"11004",1,500,"1",80
"37",-4.13,1.538,"11004",1,500,"-1",79
"38",0.959,2.614,"11004",1,500,"1",79
"39",0.129,0.626,"11004",1,500,"-1",78
"40",2.784,0.963,"11004",1,500,"1",78
"41",-1.696,0.818,"11004",1,500,"-1",77
"42",0.648,0.972,"11004",1,500,"1",77
"43",-1.852,1.986,"11004",1,500,"-1",76
"44",-0.112,8.266,"11004",1,500,"1",76
"45",-0.172,0.942,"11004",1,500,"-1",75
"46",3.006,1.006,"11004",1,500,"1",75
"47",-2.37,1.577,"11004",1,500,"-1",74
"48",3.686,1.72,"11004",1,500,"1",74
"49",0.723,0.54,"11004",1,500,"-1",73
"50",2.604,0.506,"11004",1,500,"1",73
"51",-4.035,1.379,"11004",1,500,"-1",72
"52",0.787,1.945,"11004",1,500,"1",72
"53",-1.932,0.834,"11004",1,500,"-1",71
"54",0.595,0.473,"11004",1,500,"1",71
"55",-4.215,1.776,"11004",1,500,"-1",70
"56",1.938,2.145,"11004",1,500,"1",70
"57",-2.718,0.755,"11004",1,500,"-1",69
"58",-0.279,0.773,"11004",1,500,"1",69
"59",-0.998,1.35,"11004",1,500,"-1",68
"60",2.21,1.258,"11004",1,500,"1",68
"61",-1.568,1.758,"11004",1,500,"-1",67
"62",2.709,1.049,"11004",1,500,"1",67
"63",0.205,0.393,"11004",1,500,"-1",66
"64",1.589,0.444,"11004",1,500,"1",66
"65",-2.56,1.216,"11004",1,500,"-1",65
"66",1.299,1.479,"11004",1,500,"1",65
"67",-0.917,0.989,"11004",1,500,"-1",64
"68",2.041,0.887,"11004",1,500,"1",64
"69",-5.093,2.087,"11004",1,500,"-1",63
"70",3.586,2.887,"11004",1,500,"1",63
"71",-0.161,2.354,"11004",1,500,"-1",62
"72",0.843,0.71,"11004",1,500,"1",62
"73",2.656,1.328,"11004",1,500,"-1",60
"74",6.458,0.871,"11004",1,500,"1",60
"75",-0.534,0.774,"11004",1,500,"-1",59
"76",2.065,1.059,"11004",1,500,"1",59
"77",-5.407,1.078,"11004",1,500,"-1",58
"78",-1.566,0.885,"11004",1,500,"1",58
"79",-2.907,1.425,"11004",1,500,"-1",57
"80",0.769,1.376,"11004",1,500,"1",57
"81",-1.653,1.5,"11004",1,500,"-1",56
"82",3.078,1.584,"11004",1,500,"1",56
"83",-2.471,1.402,"11004",1,500,"-1",55
"84",3.259,1.616,"11004",1,500,"1",55
"85",-1.099,2.234,"11004",1,500,"-1",54
"86",4.796,2.616,"11004",1,500,"1",54
"87",-0.711,2.39,"11004",1,500,"-1",53
"88",5.318,1.187,"11004",1,500,"1",53
"89",0.039,1.731,"11004",1,500,"-1",52
"90",2.144,5.21,"11004",1,500,"1",52
"91",3.083,2.39,"11004",1,500,"-1",51
"92",8.587,1.062,"11004",1,500,"1",51
"93",-1.11,4.379,"11004",1,500,"-1",50
"94",2.213,1.42,"11004",1,500,"1",50
