"","Re1.(Intercept)","Re1.sd","sample","shape","BetaSigma","status"
"1",-0.947,1.124,"10128",1,20,"-1"
"2",1.454,1.124,"10128",1,20,"1"
"3",-0.439,2.304,"10128",2,20,"-1"
"4",0.133,0.848,"10128",2,20,"1"
"5",-0.087,0.953,"10128",3,20,"-1"
"6",-0.112,2.707,"10128",3,20,"1"
