"","Re1.(Intercept)","Re1.sd","sample","shape","BetaSigma","status"
"1",-0.562,1.044,"10629",1,20,"-1"
"2",0.575,2.837,"10629",1,20,"1"
"3",-0.252,1.008,"10629",2,20,"-1"
"4",3.116,1.398,"10629",2,20,"1"
