"","Re1.(Intercept)","Re1.sd","sample","shape","BetaSigma","status","segs"
"1",-3.882,1.907,"10497",1,500,"-1",21
"2",3.27,2.533,"10497",1,500,"1",21
"3",-0.941,2.022,"10497",1,500,"-1",20
"4",3.61,1.388,"10497",1,500,"1",20
"5",-2.235,2.263,"10497",1,500,"-1",19
"6",4.227,2.626,"10497",1,500,"1",19
"7",-2.963,2.237,"10497",1,500,"-1",18
"8",3.508,1.818,"10497",1,500,"1",18
"9",-2.058,1.79,"10497",1,500,"-1",17
"10",4.339,1.519,"10497",1,500,"1",17
"11",-1.972,1.735,"10497",1,500,"-1",16
"12",3.01,1.72,"10497",1,500,"1",16
"13",-0.38,4.995,"10497",1,500,"-1",15
"14",0.029,1.484,"10497",1,500,"1",15
"15",-3.713,2.23,"10497",1,500,"-1",14
"16",2.751,2.724,"10497",1,500,"1",14
"17",-1.091,3.728,"10497",1,500,"-1",13
"18",5.829,1.081,"10497",1,500,"1",13
"19",-2.214,0.76,"10497",1,500,"-1",12
"20",1.019,0.891,"10497",1,500,"1",12
"21",-1.499,0.789,"10497",1,500,"-1",11
"22",0.632,0.7,"10497",1,500,"1",11
"23",-5.839,1.898,"10497",1,500,"-1",9
"24",-0.81,1.254,"10497",1,500,"1",9
"25",-1.424,0.815,"10497",1,500,"-1",8
"26",-1.326,2.224,"10497",1,500,"1",8
"27",-1.831,0.305,"10497",1,500,"-1",7
"28",-0.634,0.428,"10497",1,500,"1",7
"29",-2.814,1.334,"10497",1,500,"-1",6
"30",0.695,1.273,"10497",1,500,"1",6
"31",-1.318,1.514,"10497",1,500,"-1",5
"32",1.574,1.033,"10497",1,500,"1",5
"33",-0.327,0.485,"10497",1,500,"-1",4
"34",1.074,0.493,"10497",1,500,"1",4
"35",-1.056,3.822,"10497",1,500,"-1",3
"36",1.248,1.261,"10497",1,500,"1",3
"37",-2.985,2.232,"10497",1,500,"-1",2
"38",1.908,1.314,"10497",1,500,"1",2
"39",-0.793,2.433,"10497",1,500,"-1",1
"40",4.237,1.606,"10497",1,500,"1",1
