"","Re1.(Intercept)","Re1.sd","sample","shape","BetaSigma","status"
"1",-0.465,1.035,"9468",1,20,"-1"
"2",0.906,2.797,"9468",1,20,"1"
"3",-0.179,0.933,"9468",2,20,"-1"
"4",0.245,3.047,"9468",2,20,"1"
"5",-0.021,2.637,"9468",3,20,"-1"
"6",-0.25,0.848,"9468",3,20,"1"
"7",-0.391,0.792,"9468",4,20,"-1"
"8",-0.114,2.594,"9468",4,20,"1"
"9",-0.239,0.961,"9468",5,20,"-1"
"10",2.083,1.113,"9468",5,20,"1"
