"","Re1.(Intercept)","Re1.sd","sample","shape","BetaSigma","status","segs"
"1",-0.999,3.406,"11364",1,500,"-1",30
"2",2.298,1.033,"11364",1,500,"1",30
"3",-0.773,1.639,"11364",1,500,"-1",29
"4",3.446,1.12,"11364",1,500,"1",29
"5",-1.826,0.587,"11364",1,500,"-1",28
"6",0.576,0.726,"11364",1,500,"1",28
"7",-4.12,0.747,"11364",1,500,"-1",26
"8",-0.895,1.588,"11364",1,500,"1",26
"9",-8.029,4.327,"11364",1,500,"-1",25
"10",3.145,3.277,"11364",1,500,"1",25
"11",-6.845,1.583,"11364",1,500,"-1",24
"12",-0.246,2.222,"11364",1,500,"1",24
"13",-1.744,2.937,"11364",1,500,"-1",23
"14",6.357,2.008,"11364",1,500,"1",23
"15",0.838,0.564,"11364",1,500,"-1",22
"16",2.048,0.555,"11364",1,500,"1",22
"17",-1.313,1.777,"11364",1,500,"-1",21
"18",4.709,1.589,"11364",1,500,"1",21
"19",-1.758,0.901,"11364",1,500,"-1",20
"20",-0.101,4.008,"11364",1,500,"1",20
"21",-4.512,1.591,"11364",1,500,"-1",19
"22",1.924,1.383,"11364",1,500,"1",19
"23",2.349,3.146,"11364",1,500,"-1",18
"24",10.907,2.163,"11364",1,500,"1",18
"25",-10.53,1.532,"11364",1,500,"-1",17
"26",-0.137,3.549,"11364",1,500,"1",17
"27",-1.94,0.762,"11364",1,500,"-1",16
"28",0.886,1.115,"11364",1,500,"1",16
"29",-1.16,0.753,"11364",1,500,"-1",14
"30",-1.037,3.521,"11364",1,500,"1",14
"31",-4.916,1.056,"11364",1,500,"-1",13
"32",0.624,2.167,"11364",1,500,"1",13
"33",-7.48,1.42,"11364",1,500,"-1",12
"34",1.004,2.727,"11364",1,500,"1",12
"35",-2.74,1.853,"11364",1,500,"-1",11
"36",4.193,2.882,"11364",1,500,"1",11
"37",-3.891,1.553,"11364",1,500,"-1",10
"38",1.167,2.455,"11364",1,500,"1",10
"39",-4.797,1.656,"11364",1,500,"-1",9
"40",-0.011,1.039,"11364",1,500,"1",9
"41",-1.183,3.848,"11364",1,500,"-1",8
"42",7.357,2.242,"11364",1,500,"1",8
"43",-5.906,2.054,"11364",1,500,"-1",7
"44",1.145,2.725,"11364",1,500,"1",7
"45",-1.068,4.103,"11364",1,500,"-1",6
"46",8,0,"11364",1,500,"1",6
"47",-1.515,3.3,"11364",1,500,"-1",5
"48",6.807,2.559,"11364",1,500,"1",5
"49",-3.159,1.798,"11364",1,500,"-1",4
"50",2.067,2.017,"11364",1,500,"1",4
"51",-3.76,2.559,"11364",1,500,"-1",3
"52",3.037,0.82,"11364",1,500,"1",3
"53",-0.841,3.168,"11364",1,500,"-1",2
"54",7.424,2.25,"11364",1,500,"1",2
"55",-3.3,0.42,"11364",1,500,"-1",1
"56",0.468,1.275,"11364",1,500,"1",1
