"","Re1.(Intercept)","Re1.sd","sample","shape","BetaSigma","status"
"1",-0.801,1.216,"10021",1,20,"-1"
"2",1.43,2.574,"10021",1,20,"1"
"3",-1.023,1.262,"10021",2,20,"-1"
"4",1.707,1.197,"10021",2,20,"1"
"5",-0.356,1.166,"10021",3,20,"-1"
"6",1.284,3.205,"10021",3,20,"1"
"7",-0.964,1.079,"10021",4,20,"-1"
"8",1.414,1.148,"10021",4,20,"1"
