"","-1","-1to1","1to-1","1","sample","shape","BetaSigma","model","segs"
"1",0.881883732160697,0.118116267839302,0.0890640522247665,0.910935947775234,"11113",1,500,"sign",1
"2",0.973684210526316,0.0263157894736842,0.5,0.5,"11113",1,500,"gaussian",1
"3",0.911210433832384,0.0887895661676156,0.12532609304097,0.87467390695903,"11113",1,500,"sign",2
"4",0.818181818181818,0.181818181818182,0.28,0.72,"11113",1,500,"gaussian",2
"5",0.952852669920614,0.0471473300793856,0.0505954129906599,0.94940458700934,"11113",1,500,"sign",3
"6",0.944444444444444,0.0555555555555556,0.6,0.4,"11113",1,500,"gaussian",3
"7",0.967109618880053,0.0328903811199467,0.0610022259853223,0.938997774014678,"11113",1,500,"sign",4
"8",0.882352941176471,0.117647058823529,0.125,0.875,"11113",1,500,"gaussian",4
"9",0.929938445558371,0.0700615544416289,0.0425435703815906,0.957456429618409,"11113",1,500,"sign",5
"10",0.818181818181818,0.181818181818182,0.111111111111111,0.888888888888889,"11113",1,500,"gaussian",5
"11",0.962032096612349,0.0379679033876514,0.0487964402337918,0.951203559766208,"11113",1,500,"sign",6
"12",0.915094339622642,0.0849056603773585,0.128571428571429,0.871428571428571,"11113",1,500,"gaussian",6
"13",0.909764348851848,0.0902356511481525,0.0959388358096636,0.904061164190336,"11113",1,500,"sign",7
"14",0.810810810810811,0.189189189189189,0.0972222222222222,0.902777777777778,"11113",1,500,"gaussian",7
"15",0.947479697084093,0.0525203029159072,0.0594606245058274,0.940539375494173,"11113",1,500,"sign",8
"16",0.5,0.5,0.0294117647058824,0.970588235294118,"11113",1,500,"gaussian",8
"17",0.975775626558306,0.024224373441694,0.0328566681253609,0.967143331874639,"11113",1,500,"sign",9
"18",0.859375,0.140625,0.0925925925925926,0.907407407407407,"11113",1,500,"gaussian",9
"19",0.967567107495663,0.032432892504337,0.0765626103553968,0.923437389644603,"11113",1,500,"sign",10
"20",0.877049180327869,0.122950819672131,0.1,0.9,"11113",1,500,"gaussian",10
"21",0.933627278078067,0.0663727219219331,0.0372506452599527,0.962749354740047,"11113",1,500,"sign",11
"22",0.956521739130435,0.0434782608695652,0.266666666666667,0.733333333333333,"11113",1,500,"gaussian",11
"23",0.940776277765508,0.0592237222344916,0.0510898234226193,0.948910176577381,"11113",1,500,"sign",12
"24",0.90625,0.09375,0.117647058823529,0.882352941176471,"11113",1,500,"gaussian",12
"25",0.99999997882606,2.11739404798516e-08,0.0169491315013627,0.983050868498637,"11113",1,500,"sign",14
"26",0.916666666666667,0.0833333333333333,0.0344827586206897,0.96551724137931,"11113",1,500,"gaussian",14
"27",0.920533568798469,0.079466431201531,0.0671362793310633,0.932863720668937,"11113",1,500,"sign",15
"28",0.914893617021277,0.0851063829787234,0.0833333333333333,0.916666666666667,"11113",1,500,"gaussian",15
"29",0.854684497891696,0.145315502108304,0.12447441377418,0.87552558622582,"11113",1,500,"sign",16
"30",1,0,0,1,"11113",1,500,"gaussian",16
"31",0.850874655213367,0.149125344786633,0.0952239215217588,0.904776078478241,"11113",1,500,"sign",17
"32",0.75609756097561,0.24390243902439,0.11,0.89,"11113",1,500,"gaussian",17
"33",0.979567891016196,0.0204321089838043,0.0148257227727608,0.985174277227239,"11113",1,500,"sign",18
"34",0.933333333333333,0.0666666666666667,0.0416666666666667,0.958333333333333,"11113",1,500,"gaussian",18
"35",0.940331952949415,0.0596680470505847,0.145963282663051,0.854036717336949,"11113",1,500,"sign",19
"36",0.942857142857143,0.0571428571428571,0.157894736842105,0.842105263157895,"11113",1,500,"gaussian",19
"37",0.939062283830568,0.0609377161694316,0.104785158178873,0.895214841821127,"11113",1,500,"sign",20
"38",0.821428571428571,0.178571428571429,0.0779220779220779,0.922077922077922,"11113",1,500,"gaussian",20
"39",0.999999997409263,2.59073737646569e-09,0.142656230844339,0.857343769155661,"11113",1,500,"sign",21
"40",0.916666666666667,0.0833333333333333,0.25,0.75,"11113",1,500,"gaussian",21
"41",0.935843752865504,0.0641562471344957,0.0251032718430733,0.974896728156927,"11113",1,500,"sign",22
"42",0.75,0.25,0.116279069767442,0.883720930232558,"11113",1,500,"gaussian",22
"43",0.776971307854667,0.223028692145333,0.146155292041091,0.853844707958909,"11113",1,500,"sign",23
"44",0.666666666666667,0.333333333333333,0.181818181818182,0.818181818181818,"11113",1,500,"gaussian",23
"45",0.958751265716541,0.0412487342834593,0.219035945610227,0.780964054389773,"11113",1,500,"sign",24
"46",0.85,0.15,0.333333333333333,0.666666666666667,"11113",1,500,"gaussian",24
"47",0.957869455297588,0.0421305447024122,9.86964848727578e-09,0.999999990130351,"11113",1,500,"sign",25
"48",0.916666666666667,0.0833333333333333,0.142857142857143,0.857142857142857,"11113",1,500,"gaussian",25
"49",0.898963553159885,0.101036446840115,0.0330556947903745,0.966944305209625,"11113",1,500,"sign",26
"50",0.769230769230769,0.230769230769231,0.1,0.9,"11113",1,500,"gaussian",26
"51",0.931481181469417,0.0685188185305825,0.0601192180114635,0.939880781988537,"11113",1,500,"sign",27
"52",0.922077922077922,0.0779220779220779,0.122448979591837,0.877551020408163,"11113",1,500,"gaussian",27
"53",0.974645879322718,0.0253541206772818,0.0447732891284286,0.955226710871571,"11113",1,500,"sign",28
"54",0.86046511627907,0.13953488372093,0.0886075949367089,0.911392405063291,"11113",1,500,"gaussian",28
"55",0.955124725338849,0.0448752746611509,0.035625417029876,0.964374582970124,"11113",1,500,"sign",29
"56",0.931506849315068,0.0684931506849315,0.206896551724138,0.793103448275862,"11113",1,500,"gaussian",29
