"","-1","-1to1","1to-1","1","sample","shape","BetaSigma","model"
"1",0.931669247534955,0.0683307524650452,0.117115580700475,0.882884419299526,"10500",1,20,"sign"
"2",0.80074487895717,0.199255121042831,0.188084112149533,0.811915887850467,"10500",1,20,"gaussian"
"3",0.9247573394793,0.0752426605206997,0.134896160536536,0.865103839463464,"10500",2,20,"sign"
"4",0.793478260869565,0.206521739130435,0.221897810218978,0.778102189781022,"10500",2,20,"gaussian"
"5",0.95049950828745,0.0495004917125501,0.122551982884472,0.877448017115528,"10500",3,20,"sign"
"6",0.787878787878788,0.212121212121212,0.188356164383562,0.811643835616438,"10500",3,20,"gaussian"
"7",0.914455210138398,0.0855447898616019,0.1115610058766,0.8884389941234,"10500",4,20,"sign"
"8",0.782051282051282,0.217948717948718,0.17989417989418,0.82010582010582,"10500",4,20,"gaussian"
"9",0.907393535744118,0.0926064642558824,0.0861516808014713,0.913848319198529,"10500",5,20,"sign"
"10",0.771428571428571,0.228571428571429,0.142011834319527,0.857988165680473,"10500",5,20,"gaussian"
"11",0.868035636953002,0.131964363046998,0.117520228660954,0.882479771339046,"10500",6,20,"sign"
"12",0.747747747747748,0.252252252252252,0.154696132596685,0.845303867403315,"10500",6,20,"gaussian"
