"","Re1.(Intercept)","Re1.sd","sample","shape","BetaSigma","status","segs"
"1",1.094,6.029,"11293",1,500,"-1",13
"2",1.812,1.203,"11293",1,500,"1",13
"3",-4.542,1.291,"11293",1,500,"-1",12
"4",0.064,1.942,"11293",1,500,"1",12
"5",0.289,5.119,"11293",1,500,"-1",11
"6",1.347,0.852,"11293",1,500,"1",11
"7",-1.352,2.074,"11293",1,500,"-1",10
"8",4.539,2.334,"11293",1,500,"1",10
"9",-1.666,2.441,"11293",1,500,"-1",9
"10",3.878,1.802,"11293",1,500,"1",9
"11",-4.664,0.782,"11293",1,500,"-1",8
"12",-1.189,0.929,"11293",1,500,"1",8
"13",-1.233,3.627,"11293",1,500,"-1",7
"14",8.391,0.987,"11293",1,500,"1",7
"15",-3.754,2.188,"11293",1,500,"-1",6
"16",2.796,2.889,"11293",1,500,"1",6
"17",-3.741,2.2,"11293",1,500,"-1",5
"18",2.282,2.505,"11293",1,500,"1",5
"19",-1.761,1.425,"11293",1,500,"-1",4
"20",1.492,1.111,"11293",1,500,"1",4
"21",-1.855,1.415,"11293",1,500,"-1",3
"22",1.955,0.903,"11293",1,500,"1",3
"23",0.438,1.461,"11293",1,500,"-1",2
"24",4.376,1.354,"11293",1,500,"1",2
"25",-0.992,0.786,"11293",1,500,"-1",1
"26",4.214,1.273,"11293",1,500,"1",1
