"","Re1.(Intercept)","Re1.sd","sample","shape","BetaSigma","status"
"1",-0.141,1.099,"11433",1,20,"-1"
"2",0.388,3.518,"11433",1,20,"1"
"3",-0.99,1.014,"11433",2,20,"-1"
"4",0.971,0.974,"11433",2,20,"1"
