"","sample","shape","BetaSigma","Ra","Rq","Rv","Rp","Rx","Rsk","Rku","RzJIS"
"1","11388",1,20,1.68662377345553,2.16802202274236,6.70820393249937,8.04984471899923,14.7580486514986,0.19115702689196,3.17268480971596,13.7074828784718
