"","-1","-1to1","1to-1","1","sample","shape","BetaSigma","model"
"1",0.947110413650222,0.0528895863497782,0.107657643315212,0.892342356684788,"11293",1,20,"sign"
"2",0.790740740740741,0.209259259259259,0.16966966966967,0.83033033033033,"11293",1,20,"gaussian"
"3",0.932704833768476,0.0672951662315241,0.15696023951183,0.84303976048817,"11293",2,20,"sign"
"4",0.758157389635317,0.241842610364683,0.178316690442225,0.821683309557775,"11293",2,20,"gaussian"
"5",0.948473929420222,0.0515260705797783,0.163498079980788,0.836501920019212,"11293",3,20,"sign"
"6",0.803240740740741,0.196759259259259,0.237960339943343,0.762039660056657,"11293",3,20,"gaussian"
"7",0.891811843640946,0.108188156359054,0.102598100919838,0.897401899080162,"11293",4,20,"sign"
"8",0.763157894736842,0.236842105263158,0.173913043478261,0.826086956521739,"11293",4,20,"gaussian"
"9",0.933798138992119,0.0662018610078807,0.140796917664835,0.859203082335165,"11293",5,20,"sign"
"10",0.754285714285714,0.245714285714286,0.18859649122807,0.81140350877193,"11293",5,20,"gaussian"
"11",0.889930605831846,0.110069394168154,0.0763987315535326,0.923601268446467,"11293",6,20,"sign"
"12",0.811764705882353,0.188235294117647,0.123076923076923,0.876923076923077,"11293",6,20,"gaussian"
