"","Re1.(Intercept)","Re1.sd","sample","shape","BetaSigma","status","segs"
"1",-4.118,1.289,"11104",1,500,"-1",20
"2",0.871,2.419,"11104",1,500,"1",20
"3",-3.121,4.76,"11104",1,500,"-1",18
"4",7.935,3.838,"11104",1,500,"1",18
"5",-4.304,0.97,"11104",1,500,"-1",17
"6",-1.079,0.925,"11104",1,500,"1",17
"7",-4.497,1.461,"11104",1,500,"-1",16
"8",1.033,2,"11104",1,500,"1",16
"9",-2.894,4.592,"11104",1,500,"-1",15
"10",-0.352,1.246,"11104",1,500,"1",15
"11",-2.309,1.608,"11104",1,500,"-1",14
"12",1.551,1.215,"11104",1,500,"1",14
"13",-5.994,2.529,"11104",1,500,"-1",12
"14",0.963,2.087,"11104",1,500,"1",12
"15",0.75,1.613,"11104",1,500,"-1",11
"16",4.425,0.837,"11104",1,500,"1",11
"17",0.083,6.621,"11104",1,500,"-1",9
"18",0.903,1.25,"11104",1,500,"1",9
"19",-2.98,2.231,"11104",1,500,"-1",8
"20",3.296,1.352,"11104",1,500,"1",8
"21",-2.441,1.145,"11104",1,500,"-1",7
"22",2.713,2.074,"11104",1,500,"1",7
"23",-9.021,3.201,"11104",1,500,"-1",5
"24",2.469,2.542,"11104",1,500,"1",5
"25",0.611,0.692,"11104",1,500,"-1",3
"26",2.662,0.779,"11104",1,500,"1",3
"27",-1.795,1.751,"11104",1,500,"-1",2
"28",3.047,1.498,"11104",1,500,"1",2
"29",-4.453,1.45,"11104",1,500,"-1",1
"30",0.046,1.958,"11104",1,500,"1",1
