"","Re1.(Intercept)","Re1.sd","sample","shape","BetaSigma","status"
"1",-0.177,1.143,"10876",1,20,"-1"
"2",0.044,3.407,"10876",1,20,"1"
"3",-0.305,1.11,"10876",2,20,"-1"
"4",2.21,1.05,"10876",2,20,"1"
"5",-1.663,0.964,"10876",3,20,"-1"
"6",0.595,0.999,"10876",3,20,"1"
"7",-0.987,0.829,"10876",4,20,"-1"
"8",0.885,1.391,"10876",4,20,"1"
