"","Re1.(Intercept)","Re1.sd","sample","shape","BetaSigma","status","segs"
"1",-2.526,6.913,"10995",1,500,"-1",45
"2",0.369,1.283,"10995",1,500,"1",45
"3",-6.548,2.239,"10995",1,500,"-1",44
"4",2.319,2.855,"10995",1,500,"1",44
"5",-5.255,3.635,"10995",1,500,"-1",43
"6",3.402,3.029,"10995",1,500,"1",43
"7",-0.195,1.483,"10995",1,500,"-1",42
"8",3.165,1.044,"10995",1,500,"1",42
"9",-1.956,0.984,"10995",1,500,"-1",41
"10",0.689,0.693,"10995",1,500,"1",41
"11",-2.257,2.781,"10995",1,500,"-1",40
"12",5.23,1.657,"10995",1,500,"1",40
"13",-7.942,7.412,"10995",1,500,"-1",39
"14",9.452,4.245,"10995",1,500,"1",39
"15",-2.009,3.608,"10995",1,500,"-1",38
"16",6.918,1.415,"10995",1,500,"1",38
"17",-3.142,1.873,"10995",1,500,"-1",37
"18",2.914,1.979,"10995",1,500,"1",37
"19",-4.953,1.275,"10995",1,500,"-1",36
"20",1.355,3.769,"10995",1,500,"1",36
"21",-2.777,1.883,"10995",1,500,"-1",35
"22",4.61,5.475,"10995",1,500,"1",35
"23",-0.816,2.13,"10995",1,500,"-1",34
"24",0.035,6.554,"10995",1,500,"1",34
"25",-3.878,0.952,"10995",1,500,"-1",33
"26",0.088,1.707,"10995",1,500,"1",33
"27",0.205,0.394,"10995",1,500,"-1",32
"28",1.59,0.444,"10995",1,500,"1",32
"29",-0.248,1.182,"10995",1,500,"-1",31
"30",2.862,1.007,"10995",1,500,"1",31
"31",-4.659,1.455,"10995",1,500,"-1",30
"32",1.037,1.83,"10995",1,500,"1",30
"33",-2.41,1.243,"10995",1,500,"-1",29
"34",1.576,1.613,"10995",1,500,"1",29
"35",-0.519,0.55,"10995",1,500,"-1",28
"36",0.594,0.555,"10995",1,500,"1",28
"37",-1.475,1.904,"10995",1,500,"-1",27
"38",3.735,1.427,"10995",1,500,"1",27
"39",-3.548,3.281,"10995",1,500,"-1",26
"40",4.021,2.461,"10995",1,500,"1",26
"41",0.694,1.373,"10995",1,500,"-1",25
"42",5.144,1.355,"10995",1,500,"1",25
"43",-0.129,1.029,"10995",1,500,"-1",24
"44",5.035,1.285,"10995",1,500,"1",24
"45",-6.508,0.989,"10995",1,500,"-1",23
"46",-1.13,2.555,"10995",1,500,"1",23
"47",-5.316,2.342,"10995",1,500,"-1",22
"48",1.785,2.683,"10995",1,500,"1",22
"49",-4.69,3.873,"10995",1,500,"-1",21
"50",5.43,3.632,"10995",1,500,"1",21
"51",-4.22,1.007,"10995",1,500,"-1",20
"52",-0.909,1.772,"10995",1,500,"1",20
"53",-6.516,1.391,"10995",1,500,"-1",19
"54",2.025,2.116,"10995",1,500,"1",19
"55",-13.3,3.24,"10995",1,500,"-1",18
"56",5.072,7.064,"10995",1,500,"1",18
"57",-2.296,0.267,"10995",1,500,"-1",17
"58",-0.446,0.954,"10995",1,500,"1",17
"59",-0.487,0.802,"10995",1,500,"-1",16
"60",1.983,0.417,"10995",1,500,"1",16
"61",-1.325,1.256,"10995",1,500,"-1",15
"62",2.191,1.156,"10995",1,500,"1",15
"63",-2.082,1.439,"10995",1,500,"-1",14
"64",1.624,0.879,"10995",1,500,"1",14
"65",-1.582,0.829,"10995",1,500,"-1",13
"66",2.843,1.562,"10995",1,500,"1",13
"67",-4.735,1.22,"10995",1,500,"-1",12
"68",-0.137,2.116,"10995",1,500,"1",12
"69",-2.418,3.374,"10995",1,500,"-1",10
"70",0.344,1.194,"10995",1,500,"1",10
"71",-0.234,0.878,"10995",1,500,"-1",9
"72",0.476,3.996,"10995",1,500,"1",9
"73",0.368,2.406,"10995",1,500,"-1",8
"74",6.99,1.881,"10995",1,500,"1",8
"75",-5.46,1.44,"10995",1,500,"-1",7
"76",3.349,2.871,"10995",1,500,"1",7
"77",-6.471,1.339,"10995",1,500,"-1",5
"78",0.68,2.193,"10995",1,500,"1",5
"79",-4.278,2.017,"10995",1,500,"-1",4
"80",1.324,2.189,"10995",1,500,"1",4
"81",-3.682,1.333,"10995",1,500,"-1",3
"82",1.009,1.863,"10995",1,500,"1",3
"83",-1.047,0.396,"10995",1,500,"-1",2
"84",0.338,0.44,"10995",1,500,"1",2
"85",-1.581,0.898,"10995",1,500,"-1",1
"86",1.314,1.032,"10995",1,500,"1",1
