"","Re1.(Intercept)","Re1.sd","sample","shape","BetaSigma","status"
"1",-0.306,1.094,"11240",1,20,"-1"
"2",0.41,3.322,"11240",1,20,"1"
"3",-0.234,1.097,"11240",2,20,"-1"
"4",0.204,3.092,"11240",2,20,"1"
"5",-0.956,2.151,"11240",3,20,"-1"
"6",0.381,0.857,"11240",3,20,"1"
"7",-0.512,0.92,"11240",4,20,"-1"
"8",1.961,0.835,"11240",4,20,"1"
"9",-1.574,0.822,"11240",5,20,"-1"
"10",0.704,0.763,"11240",5,20,"1"
"11",-1.008,0.8,"11240",6,20,"-1"
"12",0.559,1.683,"11240",6,20,"1"
