"","Re1.(Intercept)","Re1.sd","sample","shape","BetaSigma","status"
"1",-0.384,1.063,"11188",1,20,"-1"
"2",0.496,3.064,"11188",1,20,"1"
"3",-0.263,1.013,"11188",2,20,"-1"
"4",1.251,2.947,"11188",2,20,"1"
"5",-0.724,1.117,"11188",3,20,"-1"
"6",1.809,0.9,"11188",3,20,"1"
"7",0.148,0.73,"11188",4,20,"-1"
"8",0.209,2.384,"11188",4,20,"1"
"9",0.258,0.759,"11188",5,20,"-1"
"10",0.003,2.229,"11188",5,20,"1"
